,id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,accurate_date,image_width,image_height
238,IMG_0372,Entrada do atual Palácio da Cidade,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
239,IMG_0371,Teatro Phenix,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
240,IMG_0359,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
241,IMG_0358,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
242,IMG_0357,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
243,IMG_0356,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
244,IMG_0355,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
245,IMG_0353,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
246,IMG_0352,,Igreja de S. Jorge vista do Campo de Santana,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
247,IMG_0351,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
248,IMG_0350,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
249,IMG_0349,,Morro do Castelo - Diretoria de Meteorologia,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
250,IMG_0348,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
251,IMG_0347,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
252,IMG_0346,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
253,IMG_0344,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
254,IMG_0342,Casa de Rui Barbosa,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
255,IMG_0341,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
256,IMG_0340,,"Canhão em primeiro plano, vista para o Pão de Açúcar",,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
257,IMG_0339,Antigo edifício da Central do Brasil,Antigo edifício da Central do Brasil,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
258,IMG_0338,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
259,IMG_0337,Morro do Castelo,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
260,IMG_0336,"Ministério da Fazenda, este edifício foi ocupado anteriormente pela Escola de Belas Artes",Edifício ocupado anteriormente pela Escola de Belas Artes,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
261,IMG_0335,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
262,IMG_0334,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
263,IMG_0333,Ao fundo; Cúpula do Palácio Monroe,Ao fundo; Cúpula do Palácio Monroe,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Passeio Público,False,,
264,IMG_0332,,Entrada de construção não identificada,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
265,IMG_0331,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
266,IMG_0330,Igreja de Santa Luzia,Igreja de Santa Luzia,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
267,IMG_0329,,Igreja,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
268,IMG_0327,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
269,IMG_0326,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
270,IMG_0325,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
271,IMG_0324,,Detalhe de edifício. Quebrado com perda.,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
272,IMG_0323,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
273,IMG_0322,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
274,IMG_0321,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
275,IMG_0320,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
276,IMG_0319,"À esquerda, um homem verificando a leitura de um termômetro, armazenado em um abrigo meteorológico; à direita, um homem verificando a leitura de um heliógrafo.",Morro do Castelo - observatório astronômico,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo; observatório astronômico,False,,
277,IMG_0318,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
278,IMG_0317,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
279,IMG_0316,Alberto Santos Dumont,"Cópia do monumento de Ícaro erigido em homenagem a Santos Dumont, em 1913, em Saint Cloud, nos arredores de Paris. A reprodução da estátua foi inaugurada, com a presença de Santos Dumont, durante a exposição do centenário da independência do Brasil, em 12 de março de 1923, pelo governo da França no terraço do pavilhão de honra do ""Pavilhão Francês"" da exposição - o prédio do Petit Trianon. Santos Dumont embarcou no dia 18 de março para a Europa e a exposição acabou no dia 23 de março. Terminada a exposição, o governo francês presenteou a ABL com o prédio e ofereceu a estátua do Ícaro a Santos Dumont, que mandou colocá-la no túmulo de seus pais, onde também está sepultado, no cemitério de São João Batista, no Rio e Janeiro.",,1923-03-12,,,NEGATIVO/ Vidro,GELATINA/ Prata,,"Palácio Trianon, atual sede da Academia Brasileira de Letras",True,,
280,IMG_0315,,Morro do Castelo. Perdas causadas por insetos.,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
281,IMG_0313,,Glória,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Glória,False,,
282,IMG_0311,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
283,IMG_0309,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
284,IMG_0308,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
285,IMG_0307,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Glória,False,,
286,IMG_0306,,Perdas causadas por insetos,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
287,IMG_0305,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
288,IMG_0304,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
289,IMG_0303,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
290,IMG_0302,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
291,IMG_0301,,Reprodução - Projeto da Avenida do Imperador,,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,,,False,,
292,IMG_0297,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
293,IMG_0296,,"Ponta do Calabouço, pós aterro da praia de Santa Luzia",,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
294,IMG_0295,,"Ao fundo, o Pão de Açúcar",,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
295,IMG_0293,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
296,IMG_0291,"À esquerda, momento em que um fotógrafo acionava o flash de magnésio","À esquerda, momento em que um fotógrafo acionava o flash de magnésio",,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
297,IMG_0289,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
298,IMG_0288,Morro da Viúva,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
299,IMG_0287,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
300,IMG_0286,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
301,IMG_0285,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
302,IMG_0284,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
303,IMG_0283,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
304,IMG_0282,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
305,IMG_0280,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
306,IMG_0279,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
307,IMG_0278,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
308,IMG_0277,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
309,IMG_0276,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
310,IMG_0275,,Observatório,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
311,IMG_0273,,Grupo de soldados,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
312,IMG_0272,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
313,IMG_0270,,"Contato (não reproduzido, sem código) no mesmo envelope",,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
314,IMG_0269,Cadeia Velha,Cadeia velha,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
315,IMG_0266,,Palácio Guanabara,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
316,IMG_0265,Ao fundo; a Ilha Fiscal,"Praia de Santa Luzia, Ilha Fiscal ao fundo",,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Praia de Santa Luzia,False,,
317,IMG_0264,,Igreja,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
318,IMG_0261,Ao fundo o Morro de Santo Antônio; à direita a Câmara de Vereadores,Cinelândia. Ao fundo o Morro de Santo Antônio; à direita a Câmara de Vereadores,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Cinelândia,False,,
319,IMG_0260,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Baía de Guanabara,False,,
320,IMG_0259,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
321,IMG_0258,"No alto, o Morro do Castelo","Rua México. No alto, o Morro do Castelo",,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Rua México,False,,
322,IMG_0256,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
323,IMG_0255,,Trincado,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
324,IMG_0253,,,,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Morro do Castelo,False,,
325,IMG_0251,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
326,IMG_0250,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
327,IMG_0249,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
328,IMG_0248,,Praça 5 de Julho (Campos?),,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
329,IMG_0247,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
330,IMG_0246,,Esquina - edifício do Banco Português do Brasil,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
331,IMG_0245,Ao centro; edifício do automóvel Clube na rua do Passeio,Edifício do Automóvel Clube na rua do Passeio,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
332,IMG_0243,,Outeiro da Glória,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Outeiro da Glória,False,,
333,IMG_0242,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
334,IMG_0241,,Interior igreja - detalhe,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
335,IMG_0240,,Interior igreja - detalhe,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
336,IMG_0239,,Interior igreja - detalhe,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
337,IMG_0237,,Morro do Castelo. Quebrado,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
338,IMG_0235,Palácio Monroe,Palácio Monroe,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
339,IMG_0234,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
340,IMG_0233,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
341,IMG_0232,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
342,IMG_0231,"Vista do Morro de Santo Antônio, tomada do Morro do castelo. Ao centro o antigo terreno do Convento da Ajuda.","Vista do Morro de Santo Antônio, tomada do Morro do castelo. Ao centro o antigo terreno do Convento da Ajuda.",,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
343,IMG_0229,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
344,IMG_0228,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
345,IMG_0227,,Morro  do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
346,IMG_0226,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
347,IMG_0224,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
348,IMG_0223,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
349,IMG_0221,Arco do Teles,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
350,IMG_0220,Teatro João Caetano,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Praça Tiradentes,False,,
351,IMG_0219,Convento de Santo Antônio,Convento de Santo Antônio,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
352,IMG_0217,Getúlio Vargas,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
353,IMG_0215,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
354,IMG_0214,,Reprodução de gravura - Largo da Misericórdia,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
355,IMG_0213,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
356,IMG_0212,Demolição do Morro do Castelo,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
357,IMG_0210,"Demolição do Morro do castelo; ao fundo, alguns pavilhões da Exposição Internacional de 1922",,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
358,IMG_0208,,Interior de igreja,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
359,IMG_0207,,Reprodução de gravura,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
360,IMG_0206,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
361,IMG_0205,"Morro do castelo; ao centro, a Igreja de santa Luzia; no alto, a Igreja de São Sebastião",Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
362,IMG_0204,,Construção não identificada - Morro do Castelo? Quebrado.,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
363,IMG_0203,,Multidão no Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
364,IMG_0201,,Homens sentados na grama em praça,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
365,IMG_0200,Aterro de Santa Luzia,Aterro de Santa Luzia,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
366,IMG_0198,"Praia de Santa Luzia, ao fundo o Palácio Monroe","Praia de Santa Luzia, ao fundo o Palácio Monroe . Perdas causadas por insetos.",,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
367,IMG_0197,,Morro do Castelo - demolição,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
368,IMG_0196,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
369,IMG_0194,Cortejo dos restos mortais de Estácio de Sá,Cortejo dos restos mortais de Estácio de Sá na Praça do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
370,IMG_0192,"Ao fundo, a Ilha de Villegaignon",,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
371,IMG_0191,Cinelândia,Vista para o Morro de Santo Antônio,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Praça Marechal Floriano,False,,
372,IMG_0190,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
373,IMG_0189,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
374,IMG_0188,Esquina da Rua Buenos Aires com rua da Quitanda,Esquina da Rua Buenos Aires com a Rua da Quitanda,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
375,IMG_0187,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
376,IMG_0185,Vista tomada da torre da Igreja de São Francisco de Paula; ao fundo o Morro do Castelo,Vista tomada da torre da Igreja de São Francisco de Paula; ao fundo o Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
377,IMG_0184,Igreja da Venerável Ordem Terceira do Senhor Bom Jesus Calvário Via Sacra,Igreja da Venerável Ordem Terceira do Senhor Bom Jesus Calvário Via Sacra  - esquina da rua general Câmara com rua Uruguaiana,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Esquina da rua general Câmara com rua Uruguaiana,False,,
378,IMG_0183,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
379,IMG_0182,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
380,IMG_0181,,Morro do Castelo,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
381,IMG_0180,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
382,IMG_0179,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
383,IMG_0178,Quartel General do Campo da Aclamação,Quartel General do Campo da Aclamação,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
384,IMG_0177,,Interior Igreja,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
385,IMG_0176,,Construção não identificada,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
386,IMG_0174,,Ponta do Calabouço,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,,False,,
387,IMG_0173,,,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Ponta do Calabouço,False,,
388,IMG_0172,,Arsenal de Guerra,,,,,NEGATIVO/ Vidro,GELATINA/ Prata,,Morro do Castelo,False,,
389,CJHF9003,"Alto do Corcovado, com Mirante do Chapéu do Sol",,José dos Santos Affonso,,1912-01-01,1920-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 16,2 x 22,1 cm",Morro do Corcovado,False,"22,1","16,2"
390,CJHF4004,Convento dos Capuchinhos,,José dos Santos Affonso,,1919-01-01,1921-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 16,2 x 22,0 cm",Morro do Castelo,False,"22,0","16,2"
391,015-Estereoscopia,Igreja de São Francisco de Paula,,,,,,,,,,False,,
392,014panorama3,"Vista do Leme, Morro da Vigia ao fundo",,Anônimo,1907-01-01,1907-01-01,1907-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Leme,True,,
393,014panorama2,Vista do bairro de Copacabana,,Anônimo,1907-01-01,1907-01-01,1907-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Copacabana,True,,
394,014panorama1,"Vista do Leme, à direita, entrada do Túnel Novo",,Anônimo,1907-01-01,1907-01-01,1907-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Leme,True,,
395,014MF014020t,"Panorama da Enseada de Botafogo, ao fundo o Morro do Corcovado",,Marc Ferrez,,1875-01-01,1885-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 17,0 x 34,5 cm     sp: 32,0 x 49,3 cm",Botafogo,False,"34,5","17,0"
396,014MF014020,Panorama da enseada de Botafogo,,Marc Ferrez,,1875-01-01,1885-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 17,0 x 34,5 cm     sp: 32,0 x 49,3 cm",Botafogo,False,"34,5","17,0"
397,014MF014017t,Bonde sob os arcos da Lapa,,Marc Ferrez,,1896-01-01,1906-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,5 x 21,5 cm      sp: 24,2 x 32,0 cm",Lapa,False,"21,5","15,5"
398,014MF014017,Bonde sob os arcos da Lapa,,Marc Ferrez,,1896-01-01,1906-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,5 x 21,5 cm sp: 24,2 x 32,0 cm",Santa Teresa,False,"21,5","15,5"
399,014MF014016t,Estrada de ferro do Corcovado - Ponte do Silvestre,"Em 1882 D. Pedro II deu permissão a Francisco Pereira Passos para construção e exploração da Estrada de Ferro do Corcovado, que foi inaugurada em 1884 pelo próprio imperador. Silvestre tem esse nome por causa de Silvestre Pires de Carvalho, dono de uma chácara em Santa Teresa adquirida em 1853 pelo governo para um novo reservatório a serviço da água que descia do Rio da Carioca para os chafarizes do Largo de mesmo nome. Ficava no fim da rua do Aqueduto, lugar da futura estação de trem do Corcovado.",Marc Ferrez,,,,FOTOGRAFIA/ Papel,,"i: 15,6 x 23,2       sp: 24,3 x 31,0 cm",Floresta da Tijuca,False,"23,2","15,6"
400,014MF014016,Estrada de ferro do Corcovado - Ponte do Silvestre,"Em 1882 D. Pedro II deu permissão a Francisco Pereira Passos para construção e exploração da Estrada de Ferro do Corcovado, que foi inaugurada em 1884 pelo próprio imperador. Silvestre tem esse nome por causa de Silvestre Pires de Carvalho, dono de uma chácara em Santa Teresa adquirida em 1853 pelo governo para um novo reservatório a serviço da água que descia do Rio da Carioca para os chafarizes do Largo de mesmo nome. Ficava no fim da rua do Aqueduto, lugar da futura estação de trem do Corcovado.",Marc Ferrez,,,,FOTOGRAFIA/ Papel,,"i: 15,6 x 23,2       sp: 24,3 x 31,0 cm",Floresta da Tijuca,False,"23,2","15,6"
401,014MF014013t,"Vista da praia de Santa Luzia, ao fundo o Morro do Castelo",,Marc Ferrez,,1885-01-01,1895-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,5 x 21,6 cm      sp: 24,5 x 32,0 cm",Centro,False,"21,6","15,5"
402,014MF014013,Vista da praia de Santa Luzia,,Marc Ferrez,,1875-01-01,1885-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,5 x 21,6 cm      sp: 24,5 x 32,0 cm",Centro,False,"21,6","15,5"
403,014MF014012t,"Vista do Corcovado, a partir do Jardim Botânico",,Marc Ferrez,,1885-01-01,1895-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,5 x 21,6 cm      sp: 24,1 x 32,0 cm",Jardim Botânico,False,"21,6","15,5"
404,014MF014012,"Vista do Corcovado, a partir do Jardim Botânico",,Marc Ferrez,,1885-01-01,1895-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,5 x 21,6 cm      sp: 24,1 x 32,0 cm",Jardim Botânico,False,"21,6","15,5"
405,014MF014006t,"Vista da Lagoa Rodrigo de Freitas, com a Companhia de Fiação e Tecelagem Corcovado ao fundo",,Marc Ferrez,,1890-01-01,1900-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,5 x 21,5 cm      sp: 23,7 x 31,6 cm",Lagoa,False,"21,5","15,5"
406,014MF014006,"Vista da Lagoa Rodrigo de Freitas, com a Companhia de Fiação e Tecelagem Corcovado ao fundo",,Marc Ferrez,,1890-01-01,1900-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,5 x 21,5 cm      sp: 23,7 x 31,6 cm",Lagoa,False,"21,5","15,5"
407,014MF014005t,Rua Jardim Botânico,,Marc Ferrez,,1880-01-01,1890-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,5 x 21,7 cm       sp: 24,3 x 31,5 cm",Jardim Botânico,False,"21,7","15,5"
408,014MF014005,Rua Jardim Botânico,,Marc Ferrez,,1885-01-01,1895-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,5 x 21,7 cm       sp: 24,3 x 31,5 cm",Jardim Botânico,False,"21,7","15,5"
409,014MF014001t,"Pedra do Forte de Copacabana, atual Posto 6, com o morro Dois Irmãos ao fundo",,Marc Ferrez,,1895-01-01,1905-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,5 x 21,7 cm   sp: 24,3 x 31,5 cm",,False,"21,7","15,5"
410,014MF014001,"Pedra do Forte de Copacabana, atual Posto 6, com o morro Dois Irmãos ao fundo",,Marc Ferrez,,1895-01-01,1905-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,5 x 21,7 cm   sp: 24,3 x 31,5 cm",Copacabana,False,"21,7","15,5"
411,014MF002013,Vista do Largo do Catumbi com Corcovado ao fundo,,Marc Ferrez,,1867-01-01,1877-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 19,3 x 25,1 cm   sp: 26,8 x 34,0 cm",Catumbi,False,"25,1","19,3"
412,014MF002012,Vista da Glória a partir do Morro do Castelo,,Marc Ferrez,,1875-01-01,1885-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 19,0 x 25,3 cm   sp: 26,8 x 34 cm",Morro do Castelo,False,"25,3","19,0"
413,014MF002011,Vista de Santa Teresa a partir do Morro do Castelo,,Marc Ferrez,,1875-01-01,1885-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 19,3 x 25,3 cm    sp: 26,7 x 34,0 cm",Morro do Castelo,False,"25,3","19,3"
414,014MF002009,Vista do Outeiro da Glória e do Pão de Açúcar a partir do Passeio Público,,Marc Ferrez,,1885-01-01,1895-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 19,2 x 25,2 cm    sp: 26,7 x 34,0 cm",Passeio Público,False,"25,2","19,2"
415,014MF002008t,Vista do Hotel dos Estrangeiros,,Marc Ferrez,,1867-01-01,1877-01-01,,ALBUMINA/ Prata,,"Antiga Praça José de Alencar, Catete",False,,
