id,wikidata_id,wikidata_depicts,wikidata_image,wikidata_ims_id
0071824cx016-10,http://www.wikidata.org/entity/Q65620451,,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Pedra%20da%20G%C3%A1vea%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66521
0071824cx016-11,http://www.wikidata.org/entity/Q89049237,,http://commons.wikimedia.org/wiki/Special:FilePath/Jardim%20Bot%C3%A2nico%20-%201.jpg,66522
0071824cx016-12,http://www.wikidata.org/entity/Q65621367,http://www.wikidata.org/entity/Q14942956,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Pedra%20da%20G%C3%A1vea%209%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66523
0071824cx017a-02,http://www.wikidata.org/entity/Q89049066,,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20do%20Rio%20de%20Janeiro%2C%20visto%20do%20alto%20do%20Corcovado%20-%201.jpg,66478
0071824cx017a-04,http://www.wikidata.org/entity/Q65620455,http://www.wikidata.org/entity/Q22049663,http://commons.wikimedia.org/wiki/Special:FilePath/Flamengo%2C%20tendo%20em%20vista%20o%20Largo%20do%20Machado%2C%20Igreja%20Nossa%20Senhora%20da%20Gl%C3%B3ria%20e%20ao%20fundo%20o%20P%C3%A3o%20de%20A%C3%A7%C3%BAcar%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66479
0071824cx017a-05,http://www.wikidata.org/entity/Q89049511,,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20do%20Rio%20de%20Janeiro%2C%20visto%20do%20alto%20do%20Corcovado%20-%202.jpg,66480
0071824cx017a-06,http://www.wikidata.org/entity/Q65621598,http://www.wikidata.org/entity/Q8678,http://commons.wikimedia.org/wiki/Special:FilePath/Floresta%20da%20Tijuca%209e%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66481
0071824cx017a-07,http://www.wikidata.org/entity/Q65620458,http://www.wikidata.org/entity/Q14942956,http://commons.wikimedia.org/wiki/Special:FilePath/Floresta%20da%20Tijuca%20e%20Pedra%20da%20G%C3%A1vea%20ao%20fundo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66482
0071824cx017a-08,http://www.wikidata.org/entity/Q89049205,,http://commons.wikimedia.org/wiki/Special:FilePath/Ga%C3%BAcho.jpg,66483
0071824cx017a-09,http://www.wikidata.org/entity/Q89049208,,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Pedra%20da%20G%C3%A1vea%20-%201.jpg,66484
0071824cx017a-10,http://www.wikidata.org/entity/Q89049211,,http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A1vea%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,66485
0071824cx017a-11,http://www.wikidata.org/entity/Q65621599,http://www.wikidata.org/entity/Q8678,http://commons.wikimedia.org/wiki/Special:FilePath/Pedra%20da%20G%C3%A1vea%209s%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66486
0071824cx017a-12,http://www.wikidata.org/entity/Q65621600,http://www.wikidata.org/entity/Q8678,http://commons.wikimedia.org/wiki/Special:FilePath/Pedra%20da%20G%C3%A1vea%207F%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66487
0071824cx019-01,http://www.wikidata.org/entity/Q65620461,http://www.wikidata.org/entity/Q2946148,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20Primeiro%20de%20Mar%C3%A7o%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66492
0071824cx019-02,http://www.wikidata.org/entity/Q65620463,http://www.wikidata.org/entity/Q10364911,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20da%20Ordem%20Terceira%20do%20Carmo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,18265
0071824cx019-03,http://www.wikidata.org/entity/Q65620464,http://www.wikidata.org/entity/Q10364911,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20da%20Cruz%20Militar%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66493
0071824cx019-04,http://www.wikidata.org/entity/Q65620465,http://www.wikidata.org/entity/Q10364911,http://commons.wikimedia.org/wiki/Special:FilePath/Largo%20do%20Pa%C3%A7o%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66494
0071824cx019-05,http://www.wikidata.org/entity/Q89049213,,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20do%20Ouvidor%20-%201.jpg,66495
0071824cx019-06,http://www.wikidata.org/entity/Q89049217,,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20do%20Ouvidor%20-%202.jpg,66496
0071824cx019-07,http://www.wikidata.org/entity/Q89049221,,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20do%20Ouvidor%20-%203.jpg,66497
0071824cx019-08,http://www.wikidata.org/entity/Q65621373,http://www.wikidata.org/entity/Q10364911,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20da%20Cruz%20Militar%208%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,19211
0071824cx019-09,http://www.wikidata.org/entity/Q65620467,http://www.wikidata.org/entity/Q10353359,http://commons.wikimedia.org/wiki/Special:FilePath/Mercado%20da%20Praia%20do%20Peixe%20e%2C%20ao%20fundo%2C%20Alf%C3%A2ndega%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,18313
0071824cx019-10,http://www.wikidata.org/entity/Q65620468,http://www.wikidata.org/entity/Q10364911,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Poste%20-%20Rua%20Primeiro%20de%20Mar%C3%A7o%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66540
0071824cx019-11,http://www.wikidata.org/entity/Q89049224,,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20Primeiro%20de%20Mar%C3%A7o%20-%201.jpg,66498
0071824cx019-12,http://www.wikidata.org/entity/Q65620470,http://www.wikidata.org/entity/Q10353359,http://commons.wikimedia.org/wiki/Special:FilePath/Docas%20e%20Mercado%20da%20Praia%20do%20Peixe%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66499
0071824cx019-13,http://www.wikidata.org/entity/Q65620471,http://www.wikidata.org/entity/Q10332478,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20das%20Cobras%20visto%20do%20Castelo%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66500
0071824cx019-14,http://www.wikidata.org/entity/Q65621374,http://www.wikidata.org/entity/Q2946148,,
0071824cx020-01,http://www.wikidata.org/entity/Q65620473,http://www.wikidata.org/entity/Q10353440,http://commons.wikimedia.org/wiki/Special:FilePath/Pra%C3%A7a%20da%20Rep%C3%BAblica%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66524
0071824cx020-02,http://www.wikidata.org/entity/Q65620474,http://www.wikidata.org/entity/Q10353440,http://commons.wikimedia.org/wiki/Special:FilePath/Pra%C3%A7a%20da%20Rep%C3%BAblica%20%282%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66545
0071824cx020-03,http://www.wikidata.org/entity/Q65621375,http://www.wikidata.org/entity/Q10353440,http://commons.wikimedia.org/wiki/Special:FilePath/Pra%C3%A7a%20da%20Rep%C3%BAblica%207%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66525
0071824cx020-04,http://www.wikidata.org/entity/Q65620476,http://www.wikidata.org/entity/Q10353440,http://commons.wikimedia.org/wiki/Special:FilePath/Pra%C3%A7a%20da%20Rep%C3%BAblica%20e%20a%20Casa%20da%20Moeda%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66546
0071824cx020-08,http://www.wikidata.org/entity/Q65621376,http://www.wikidata.org/entity/Q10353440,http://commons.wikimedia.org/wiki/Special:FilePath/Pra%C3%A7a%20da%20Rep%C3%BAblica%208%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66529
0071824cx020-09,http://www.wikidata.org/entity/Q65621377,http://www.wikidata.org/entity/Q10353440,http://commons.wikimedia.org/wiki/Special:FilePath/Pra%C3%A7a%20da%20Rep%C3%BAblica%205%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66530
0071824cx020-10,http://www.wikidata.org/entity/Q65621378,http://www.wikidata.org/entity/Q10353440,,
0071824cx020-11,http://www.wikidata.org/entity/Q65621379,http://www.wikidata.org/entity/Q10353440,http://commons.wikimedia.org/wiki/Special:FilePath/Pra%C3%A7a%20da%20Rep%C3%BAblica%204%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66531
0071824cx020-12,http://www.wikidata.org/entity/Q65621380,http://www.wikidata.org/entity/Q10353440,http://commons.wikimedia.org/wiki/Special:FilePath/Pra%C3%A7a%20da%20Rep%C3%BAblica%204%20%282%29%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66532
0071824cx021-01,http://www.wikidata.org/entity/Q65620482,http://www.wikidata.org/entity/Q2946148,http://commons.wikimedia.org/wiki/Special:FilePath/Largo%20de%20S%C3%A3o%20Francisco%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66501
0071824cx021-02,http://www.wikidata.org/entity/Q65620484,http://www.wikidata.org/entity/Q1532671,http://commons.wikimedia.org/wiki/Special:FilePath/Cais%20da%20Gl%C3%B3ria%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66502
0071824cx021-03,http://www.wikidata.org/entity/Q65620485,http://www.wikidata.org/entity/Q2946148,http://commons.wikimedia.org/wiki/Special:FilePath/Largo%20da%20Carioca%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66503
0071824cx021-04,http://www.wikidata.org/entity/Q65620487,,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20da%20cidade%20do%20Rio%20de%20Janeiro%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66504
0071824cx021-05,http://www.wikidata.org/entity/Q65620488,http://www.wikidata.org/entity/Q522559,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Gl%C3%B3ria%20tirada%20da%20Rua%20da%20Lapa%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66505
0071824cx021-06,http://www.wikidata.org/entity/Q65620489,,http://commons.wikimedia.org/wiki/Special:FilePath/Entrada%20da%20Ba%C3%ADa%20de%20Guanabara%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66506
0071824cx021-07,http://www.wikidata.org/entity/Q89049226,,http://commons.wikimedia.org/wiki/Special:FilePath/Passeio%20P%C3%BAblico%20-%201.jpg,66507
0071824cx021-08,http://www.wikidata.org/entity/Q65620490,http://www.wikidata.org/entity/Q12117134,http://commons.wikimedia.org/wiki/Special:FilePath/Escola%20Polit%C3%A9cnica%20e%20est%C3%A1tua%20de%20Jos%C3%A9%20Bonif%C3%A1cio%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66508
0071824cx021-09,http://www.wikidata.org/entity/Q65620491,http://www.wikidata.org/entity/Q1532671,http://commons.wikimedia.org/wiki/Special:FilePath/O%20Cais%20da%20Gl%C3%B3ria%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66509
0071824cx021-10,http://www.wikidata.org/entity/Q65620492,http://www.wikidata.org/entity/Q10316344,http://commons.wikimedia.org/wiki/Special:FilePath/Convento%20de%20Santo%20Ant%C3%B4nio%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66510
0071824cx021-11,http://www.wikidata.org/entity/Q65621381,http://www.wikidata.org/entity/Q12117134,http://commons.wikimedia.org/wiki/Special:FilePath/Escola%20Polit%C3%A9cnica%20e%20est%C3%A1tua%20de%20Jos%C3%A9%20Bonif%C3%A1cio%207%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66511
0071824cx021-12,http://www.wikidata.org/entity/Q65621382,http://www.wikidata.org/entity/Q1532671,http://commons.wikimedia.org/wiki/Special:FilePath/Cais%20da%20Gl%C3%B3ria%204%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,66512
0071824cx021-13,http://www.wikidata.org/entity/Q65621383,http://www.wikidata.org/entity/Q2946148,http://commons.wikimedia.org/wiki/Special:FilePath/Largo%20da%20Carioca%20-%202.jpg,75635
0071824cx022-05,http://www.wikidata.org/entity/Q89049609,,http://commons.wikimedia.org/wiki/Special:FilePath/Campo%20da%20Aclama%C3%A7%C3%A3o%20-%20cascata%20artificial.jpg,75714
0071824cx022-07,http://www.wikidata.org/entity/Q65621384,http://www.wikidata.org/entity/Q10353440,http://commons.wikimedia.org/wiki/Special:FilePath/Campo%20da%20Aclama%C3%A7%C3%A3o%20-%2020.jpg,75716
0071824cx022-08,http://www.wikidata.org/entity/Q65620497,http://www.wikidata.org/entity/Q45242,http://commons.wikimedia.org/wiki/Special:FilePath/Alameda%20das%20Palmeiras%20Imperiais%20-%208.jpg,75717
0071824cx022-13,http://www.wikidata.org/entity/Q65620498,http://www.wikidata.org/entity/Q1274003,http://commons.wikimedia.org/wiki/Special:FilePath/Esta%C3%A7%C3%A3o%20Central%20do%20Brasil%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,75719
0071824cx022-14,http://www.wikidata.org/entity/Q65620499,http://www.wikidata.org/entity/Q2946148,http://commons.wikimedia.org/wiki/Special:FilePath/Liceu%20de%20Artes%20e%20Of%C3%ADcios%20-%201.jpg,75720
0071824cx022-15,http://www.wikidata.org/entity/Q65620500,http://www.wikidata.org/entity/Q2946148,http://commons.wikimedia.org/wiki/Special:FilePath/Liceu%20de%20Artes%20e%20Of%C3%ADcios%20-%202.jpg,75721
0071824cx023-01,http://www.wikidata.org/entity/Q65620501,http://www.wikidata.org/entity/Q10332478,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Gl%C3%B3ria%20vista%20a%20partir%20do%20Morro%20do%20Castelo%20-%201.jpg,75722
0071824cx023-02,http://www.wikidata.org/entity/Q65620502,http://www.wikidata.org/entity/Q2946148,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20do%20Rio%20de%20Janeiro%20tomado%20do%20Morro%20do%20Castelo%20-%202.jpg,75723
0071824cx023-04,http://www.wikidata.org/entity/Q65620503,http://www.wikidata.org/entity/Q14942956,http://commons.wikimedia.org/wiki/Special:FilePath/Pedra%20da%20G%C3%A1vea%20-%203.jpg,75725
0071824cx023-05,http://www.wikidata.org/entity/Q65620505,http://www.wikidata.org/entity/Q14942956,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20Chinesa.jpg,75726
0071824cx023-06,http://www.wikidata.org/entity/Q65621386,http://www.wikidata.org/entity/Q1012576,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Pedra%20da%20G%C3%A1vea%20tomada%20do%20largo%20do%20Humait%C3%A1.jpg,75733
0071824cx023-07,http://www.wikidata.org/entity/Q65620507,http://www.wikidata.org/entity/Q429897,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Lagoa%20Rodrigo%20de%20Freitas%2C%20com%20a%20Companhia%20de%20Fia%C3%A7%C3%A3o%20e%20Tecelagem%20Corcovado%20ao%20fundo%20-%202.jpg,75734
0071824cx023-08,http://www.wikidata.org/entity/Q65620508,http://www.wikidata.org/entity/Q14942956,http://commons.wikimedia.org/wiki/Special:FilePath/Floresta%20da%20Tijuca%20-%203.jpg,75727
0071824cx024-01,http://www.wikidata.org/entity/Q65620509,,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20do%20Rio%20de%20Janeiro%20tomado%20do%20Morro%20do%20Castelo%20-%201.jpg,75636
0071824cx024-02,http://www.wikidata.org/entity/Q65621385,http://www.wikidata.org/entity/Q6315432,http://commons.wikimedia.org/wiki/Special:FilePath/Fortaleza%20de%20Santa%20Cruz%20-%203.jpg,75637
0071824cx024-03,http://www.wikidata.org/entity/Q65620511,http://www.wikidata.org/entity/Q506938,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Ba%C3%ADa%20de%20Guanabara%2C%20com%20destaque%20para%20o%20P%C3%A3o%20de%20A%C3%A7%C3%BAcar%20-%204.jpg,75638
0071824cx024-04,http://www.wikidata.org/entity/Q89049574,,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Ba%C3%ADa%20de%20Guanabara%2C%20com%20destaque%20para%20o%20P%C3%A3o%20de%20A%C3%A7%C3%BAcar%20-%201.jpg,75639
0071824cx024-05,http://www.wikidata.org/entity/Q89049576,,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Ba%C3%ADa%20de%20Guanabara%2C%20com%20destaque%20para%20o%20P%C3%A3o%20de%20A%C3%A7%C3%BAcar%20-%202.jpg,75640
0071824cx024-07,http://www.wikidata.org/entity/Q89049578,,http://commons.wikimedia.org/wiki/Special:FilePath/Cascata%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,75642
0071824cx024-08,http://www.wikidata.org/entity/Q65620512,http://www.wikidata.org/entity/Q45242,http://commons.wikimedia.org/wiki/Special:FilePath/Alameda%20das%20Palmeiras%20Imperiais%20-%201.jpg,75643
0071824cx024-12,http://www.wikidata.org/entity/Q65621387,http://www.wikidata.org/entity/Q45242,http://commons.wikimedia.org/wiki/Special:FilePath/Alameda%20das%20Palmeiras%20Imperiais%20-%202.jpg,75645
0071824cx027-01,http://www.wikidata.org/entity/Q65621388,http://www.wikidata.org/entity/Q1558720,,
0071824cx028-01,http://www.wikidata.org/entity/Q65620515,http://www.wikidata.org/entity/Q429897,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20morro%20Dois%20Irm%C3%A3os%20e%20da%20Pedra%20G%C3%A1vea%2C%20tomada%20das%20cercanias%20da%20Fonte%20da%20Saudade.jpg,75702
0071824cx028-02,http://www.wikidata.org/entity/Q65621389,http://www.wikidata.org/entity/Q429897,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Lagoa%20Rodrigo%20de%20Freitas%2C%20com%20a%20Companhia%20de%20Fia%C3%A7%C3%A3o%20e%20Tecelagem%20Corcovado%20ao%20fundo%20-%201.jpg,75703
0071824cx028-03,http://www.wikidata.org/entity/Q65620517,http://www.wikidata.org/entity/Q4011694,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20Pico%20do%20Perdido%20a%20partir%20do%20antigo%20Jardim%20Zool%C3%B3gico%20bar%C3%A3o%20de%20Drummond.jpg,75704
0071824cx028-05,http://www.wikidata.org/entity/Q65620518,http://www.wikidata.org/entity/Q14942956,http://commons.wikimedia.org/wiki/Special:FilePath/Pedra%20da%20G%C3%A1vea%2C%20tomada%20da%20Floresta%20da%20Tijuca.jpg,75705
0071824cx028-08,http://www.wikidata.org/entity/Q65620519,http://www.wikidata.org/entity/Q14942956,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20Pico%20da%20Tijuca.jpg,75706
0071824cx028-09,http://www.wikidata.org/entity/Q65620520,http://www.wikidata.org/entity/Q429897,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20morro%20Dois%20Irm%C3%A3os%20e%20da%20Pedra%20da%20G%C3%A1vea%2C%20tomada%20da%20Lagoa%20Rodrigo%20de%20Freitas%2C%20na%20altura%20da%20Fonte%20da%20Saudade.jpg,75707
0071824cx028-10,http://www.wikidata.org/entity/Q65620521,http://www.wikidata.org/entity/Q429897,http://commons.wikimedia.org/wiki/Special:FilePath/Corcovado%2C%20tomado%20da%20Lagoa%20Rodrigo%20de%20Freitas%20-%201.jpg,75708
0071824cx028-11,http://www.wikidata.org/entity/Q65621390,http://www.wikidata.org/entity/Q429897,http://commons.wikimedia.org/wiki/Special:FilePath/Corcovado%2C%20tomado%20da%20Lagoa%20Rodrigo%20de%20Freitas%20-%202.jpg,75709
0071824cx029-09,http://www.wikidata.org/entity/Q56651793,http://www.wikidata.org/entity/Q525922; http://www.wikidata.org/entity/Q4958836,http://commons.wikimedia.org/wiki/Special:FilePath/Marc%20Ferrez%20-%20IMS%200071824cx029-09.jpg,
0071824cx031-07,http://www.wikidata.org/entity/Q65621391,http://www.wikidata.org/entity/Q2946148,http://commons.wikimedia.org/wiki/Special:FilePath/Passeio%20P%C3%BAblico%20-%206.jpg,75729
0071824cx031-08,http://www.wikidata.org/entity/Q65620524,http://www.wikidata.org/entity/Q10353390,http://commons.wikimedia.org/wiki/Special:FilePath/Monumento%20em%20homenagem%20a%20D.%20Pedro%20I%2C%20est%C3%A1tua%20equestre%20-%203.jpg,75730
0071824cx033b-09,http://www.wikidata.org/entity/Q65621392,http://www.wikidata.org/entity/Q45242,http://commons.wikimedia.org/wiki/Special:FilePath/Alameda%20das%20Palmeiras%20Imperiais%20-%203.jpg,75646
0071824cx033b-10,http://www.wikidata.org/entity/Q65621393,http://www.wikidata.org/entity/Q45242,http://commons.wikimedia.org/wiki/Special:FilePath/Alameda%20das%20Palmeiras%20Imperiais%20-%204.jpg,75647
0071824cx033b-11,http://www.wikidata.org/entity/Q65621394,http://www.wikidata.org/entity/Q45242,http://commons.wikimedia.org/wiki/Special:FilePath/Alameda%20das%20Palmeiras%20Imperiais%20-%205.jpg,75648
0071824cx033b-12,http://www.wikidata.org/entity/Q65621395,http://www.wikidata.org/entity/Q45242,http://commons.wikimedia.org/wiki/Special:FilePath/Alameda%20das%20Palmeiras%20Imperiais%20-%206.jpg,75649
