id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,date_accuracy,date_created,date_circa,image_width,image_height
001ACL017015,Praça da Constituição,"A estátua eqüestre de D. Pedro I foi feita na França por Louis Rochet. Em 1861 Rochet montou o monumento na praça. A praça Tiradentes era inicialmente conhecida como Rocio ou Rocio Grande, depois Terreiro da Polé e Campo dos Ciganos. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,1865-01-01,1860,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm","Praça da Constituição, atual Praça Tiradentes",circa,,1860/1870,24,"19,2"
001ACL017018,"Cemitério São João Batista, Botafogo e Pão de Açúcar, da chácara do sr. Rocha","Botafogo, centro açucareiro no século XVIII, fazia parte da freguesia de São João Batista da Lagoa. Na foto vemos a rua General Polidoro, uma das primeiras do bairro, aberta junto ao Morro da Quinta do Vigário Geral (propriedade do padre Clemente de Matos). À General Polidoro foram acrescidos o Caminho Novo de São Joaquim (atual Voluntários da Pátria), em 1826; a rua Real Grandeza, paralela à moldura da foto; a rua de Todos os Santos (atual Mena Barreto); e a rua São João Batista. O Cemitério São João Batista foi construído em 1852. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,1866-01-01,1861,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",Botafogo,circa,,1861/1870,24,"19,2"
001ACL017019,Entrada da Barra do Rio de Janeiro (da Ilha das Cobras),"Localizada na Baía de Guanabara
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,1866-01-01,1861,1871,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",Centro,circa,,1861/1871,24,"19,2"
001ACL017020,Cascatinha da Tijuca,"Cascatinha da Tijuca, anteriormente conhecida como Cascatinha Taunay, cercada por vegetação. Está localizada no Parque Nacional da Tijuca,  a maior floresta urbana do mundo, na qual está inserida a Floresta da Tijuca. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,1865-01-01,1860,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 24,0 x 19,2 cm",Tijuca,circa,,1860/1870,"19,2","24,0"
001ACL017021,"Arcos, Santa Thereza, Glória e entrada da Baía, do Morro de Santo Antônio","Tirada do morro de Santo Antônio, a fotografia mostra dois importantes monumentos do século XVIII no cenário carioca. O primeiro é o aqueduto da Carioca, hoje Arco da Lapa, que foi construído em 1740 como esforço de captar água do rio Carioca para a cidade. Somente em 1896 é que o monumento perdeu sua função de transportar água para a cidade, para servir de viaduto para os bondes. Sua construção feita de granito. argamassa de cal, areia e azeite de peixe foram postas a teste antes de serem adaptados ao serviço de transporte. O segundo monumento do século XVIII é o convento das Carmelitas, em Santa Teresa.
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,1866-01-01,1861,1871,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",Glória,circa,,1861/1871,24,"19,2"
001ACL017022,Hotel Bennett,"Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,1866-01-01,1861,1871,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 24,0 x 19,2 cm",Floresta da Tijuca,circa,,1861/1871,"19,2","24,0"
001ACL017023,Hospício de D. Pedro II,"O Hospício Dom Pedro II, criado em 1852, veio substituir a enfermaria para loucos da Santa Casa Misericórdia. O prédio, estilo neoclássico, foi muito elogiado na época pelo casal Agassiz. O Hospício significava uma nova forma de encarar a loucura e seu tratamento, através da cientificidade da medicina, que emergia na época como um novo campo de saber. Apesar disso, a laicização do tratamento da loucura no Brasil só se tornará mais visível em 1890, quando o mesmo espaço será reformulado agora com o nome de Hospício Nacional dos Alienados. Em 1944, o hospício é transferido e o prédio é ocupado pela Universidade do Brasil, atual UFRJ.
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,1866-01-01,1861,1871,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",Urca,circa,,1861/1871,24,"19,2"
001ACL017025,Vale do Ingá e entrada da barra do Rio de Janeiro,"O Ingá, que pertencera à sesmaria dos índios antes do estabelecimento dos portugueses, é cercado de morros, formando um vale que se abre em direção ao mar. Esses morros acabavam por isolar o Ingá de outros pontos de Niterói, menos da região de São Domingos. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,1866-01-01,1861,1871,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",Ingá,circa,,1861/1871,24,"19,2"
001ACL017028,"Rua Direita, atual Primeiro de Março; ao fundo, Paço Imperial e convento do Carmo ligados por passadiço","Rua Direita, atual 1º de Março, em 1870. Era aí que os ônibus puxados a burro, que seguiam para a zona sul, faziam ponto. Vê-se à direita também a bela fachada da Igreja da Ordem Terceira do Carmo, a Capela Imperial e o antigo Convento do Carmo, então dependência do Paço Imperial, ao qual estava ligado pela passarela, ao fundo da imagem. Logo atrás estão a torre da Igreja de São José e o Morro do Castelo. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,1870-01-01,1865,1875,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",Rua Direita (atual 1º de Março),circa,,1865/1875,24,"19,2"
001ACL017029,Praia de Botafogo,"Vista da Praia de Botafogo e seu rico casario. Podemos ver ao fundo os morros do Corcovado e Dois Irmãos e a Pedra da Gávea.
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,1866-01-01,1861,1871,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",Botafogo,circa,,1861/1871,24,"19,2"
001ACL017030,Cascata Superior,"Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,1868-01-01,1863,1873,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 24,0 x 19,2 cm",Floresta da Tijuca,circa,,1863/1873,"19,2","24,0"
001ACL017031,Largo dos Leões e o Corcovado ao fundo,"Largo dos Leões, Botafogo. Acima, o pico do Corcovado. A grande casa que vemos no centro pertencia ao Comendador Manuel José de Faria e posteriormenete a seu genro Edmond Leuzinger. Edmond era filho de George Leuzinger, que também morou na propriedade. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,1866-01-01,1861,1871,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 24,0 x 19,2 cm",Largo dos Leões,circa,,1861/1871,"19,2","24,0"
001ACL017032,Gamboa e Caju,"Fotografia tirada do alto do Morro da Providência, nos dá uma visão panorâmica da região da Gamboa. No alto do pequeno morro da Gamboa está o Hospital Nossa Senhora da Saúde, conhecido como da Gamboa, um dos mais antigos hospitais da cidade ainda em funcionamento. Construído por volta de 1840 para atendimento a viajantes e marítimos, possuía também uma enfermaria para escravos. Sua localização isolada e a boa altitude do lugar fizeram com que a Santa Casa de Misericórdia o comprasse em 1853, para atendimento na epidemia de febre amarela.  Em 1890 foi construída ali uma capela neogótica. À direita vemos as edificações do Trapiche da Gamboa, um dos maiores da cidade. Foi nesta enseada que  em 1879 foi construída a estação marítima da Estrada de Ferro D. Pedro II, dotada de armazéns, depósitos de sal, gêneros perecíveis e material de construção. Os trens chegavam vindos da estação D. Pedro através de um túnel aberto no Morro da Providência e seguiam mar adentro sobre um molhe de madeira e ferro.
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,1866-01-01,1861,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",,circa,,1861/1870,24,"19,2"
001ACL017033,Pedras do Quebra-Cangalha,"Por volta de 1860 a Tijuca ainda não era um bairro bem delineado,  mas antes um conjunto de chácaras e sítios com canaviais ou cafezais. Como a estrada do Andarái Pequeno e Andaraí Grande, hoje ruas Conde de Bonfim e Barão de Mesquita, respectivamente. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,1865-01-01,1860,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",Tijuca,circa,,1860/1870,24,"19,2"
001ACL018001,Pão de Açucar tomado da enseada de Botafogo,,Georges Leuzinger,1870-01-01,1865,1875,FOTOGRAFIA/ Papel,FOTOGRAVURA/ Pigmento,"i: 29,5 x 75,0 cm; sp: 37,0 x 81,0 cm; ss: 51,8 x 1,0.",Botafogo,circa,,1865/1875,"75,0","29,5"
001ACL018002,Rio de Janeiro tomado da Ilha das Cobras,,Georges Leuzinger,1870-01-01,1865,1875,FOTOGRAFIA/ Papel,FOTOGRAVURA/ Pigmento,"i: 18,8 x 74,0 cm; sp: 27,0 x 80,2 cm",Centro,circa,,1865/1875,"74,0","18,8"
001ACL018003,Porto do Livramento,,Georges Leuzinger,1870-01-01,1865,1875,FOTOGRAFIA/ Papel,FOTOGRAVURA/ Pigmento,"i: 18,9 x 73,8 cm; sp: 27,7 x 77,1 cm",Centro,circa,,1865/1875,"73,8","18,9"
001ACL018004,Vista de Botafogo,,Georges Leuzinger,1970-01-01,1965,1975,FOTOGRAFIA/ Papel,FOTOGRAVURA/ Pigmento,"i: 18,3 x 74,2 cm; sp: 25,9 x 77,0 cm",Boatafogo,circa,,1965/1975,"74,2","18,3"
001ACL019001,"Palácio Nova Friburgo, atual Palácio do Catete","O palácio foi construído para residência do Barão de Nova Friburgo e sua família, entre 1866 e 1890, quando tornou-se o Palácio do Catete, residência dos presidentes republicanos, entre 1897 e 1960. Atualmente, ali funciona o Museu da República.
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Anônimo,1866-01-01,1866,1866,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 17,6 x 22,5 cm; ss: 29,4 x 35,5 cm",Catete,year,1866,1866/1866,"22,5","17,6"
001ACL019003,Vista panorâmica do Centro,"Vista do Centro do Rio de Janeiro, da Ponta do Calabouço à Alfândega, a partir da Ilha das Cobras.
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1865-01-01,1860,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,5 x 40,1 cm",Centro,circa,,1860/1870,"40,1","27,5"
001ACL019004,Cais Pharoux e adjacências,"Vista panorâmica da marinha da cidade, a partir da ilha das Cobras. Vê-se a igreja da Candelária, com a cúpula ainda em construção.
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1865-01-01,1860,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 40,2 cm",Ilha das Cobras,circa,,1860/1870,"40,2","27,4"
001ACL019005,"Palácio Nova Friburgo, Atual Museu da República","O atual Museu da República está sediado em um prédio construído para servir de residência ao  Barão de Nova Friburgo, Antônio Clemente Pinto, comerciante e fazendeiro de café. A construção, iniciada em 1858, foi concluída nove anos depois. Mais tarde, com o advento da República, em 1897, o palacete tornou-se o símbolo da República brasileira ao servir de sede do Poder Executivo e palácio presidencial, logo sendo conhecido com Palácio do Catete. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1866-01-01,1861,1871,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 18,9 x 24,0 cm",Catete,circa,,1861/1871,"24,0","18,9"
001ACL019007,"Vista  de Casario, morro e barcos","Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Anônimo,,,,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,0 x 36,8 cm",,circa,,,"36,8","27,0"
001ACL019009,"Vista da região central da cidade, a partir do Morro do Livramento.","Pode-se ver o Quartel, a Estação da Central do Brasil e o Campo da Aclamação. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1865-01-01,1860,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,5 x 40,0 cm",Centro,circa,,1860/1870,"40,0","27,5"
001ACL019014,Ilha de Boa Viagem,"A Ilha da Boa Viagem localiza-se no interior da baía de Guanabara, na cidade de Niterói, estado do Rio de Janeiro, no Brasil. É ocupada pela Capela de Nossa Senhora da Boa Viagem, sobranceira às águas da Guanabara, erguida no século XVIII, no ponto mais elevado da ilha, pelo Provedor da Fazenda Real, Diogo Carvalho da Fontoura, fruto de uma promessa, em agradecimento por uma graça recebida. O dia da padroeira era festejado na capela votiva com celebração de missa e romaria tanto por marinheiros quanto por viajantes.
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Anônimo,1866-01-01,1866,1866,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 38,2 cm",Baía de Guanabra,year,1866,1866/1866,"38,2","27,4"
001ACL019016,Largo dos Leões,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Anônimo,1894-01-01,1889,1899,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 23,9 x 18,3 cm",Botafogo,circa,,1889/1899,"18,3","23,9"
001ACL019017,Quititto,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1869-01-01,1869,1869,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 37,6 cm",Centro,year,1869,1869/1869,"37,6","27,4"
001ACL019018,Cascata Grande,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1865-01-01,1860,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 18,6 x 23,8 cm",Tijuca,circa,,1860/1870,"23,8","18,6"
001ACL019019,Templo da Vitória,"Monumento comemorativo do final da Guerra do Paraguai. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1870-01-01,1870,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 40,2 cm",Campo de Santana,year,1870,1870/1870,"40,2","27,4"
001ACL019026,Vista do Saco da Gamboa,"Vista do Saco da Gamboa, vendo-se à direita o Mercado da Harmonia e, ao fundo, o Morro da Conceição. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1865-01-01,1860,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,1 x 37,0 cm",Gamboa,circa,,1860/1870,"37,0","27,1"
001ACL019029,Vista de Aterro e Fábrica de Gás,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,,,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 39,0 cm",,circa,,,"39,0","27,4"
001ACL019030,Vista do bairro portuário da Gamboa,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1865-01-01,1860,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 38,4 cm",Gamboa,circa,,1860/1870,"38,4","27,4"
001ACL019034,Estátua de D. Pedro I,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1865-01-01,1860,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 18,1 x 23,8 cm",Praça da Constituição,circa,,1860/1870,"23,8","18,1"
001ACL019037,Vista da Praia Grande,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1866-01-01,1861,1871,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 26,8 x 38,8 cm",Centro,circa,,1861/1871,"38,8","26,8"
001ACL019042,Ìndios em frente a casa de pau à pique,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Anônimo,,,,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 18,9 x 23,9 cm",,circa,,,"23,9","18,9"
001ACL019043,Morro do Senado,"Vista de casario (na atual rua Riachuelo) entre a sinuosa rua Monte Alegre, em Santa Teresa, e o morro do Senado (área da atual praça da Cruz Vermelha). 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1865-01-01,1860,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 37,8 cm",Santa Teresa,circa,,1860/1870,"37,8","27,4"
001ACL019053,Praia de Botafogo,"Bairro tradicional do Rio desde o século XIX, Botafogo cresceu muito depois de1880, estimulado pela inauguração dos bondes e abertura de novas ruas. A Praia de Botafogo foi primeiro chamada pelos franceses de ""Le Lac"" - o Lago. Por volta de 1641 passou a chamar-se Praia de Botafogo por causa de João de Souza Botafogo, que ali manteve residência depois que chegou ao Brasil fugindo de perseguições políticas em Portugal. Até o século XVIII o bairro era praticamente inabitado, e eram dois os caminhos que levavam à Praia: o Caminho Velho, atual Rua Senador Vergueiro, e o Caminho Novo, atual Rua Marquês de Abrantes. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1865-01-01,1861,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 37,7 cm",Botafogo,circa,,1861/1870,"37,7","27,4"
001ACL019059,Largo do Paço visto do morro do Castelo,"Conhecido no século XIX ora como Largo do Paço, ora como Praça D. Pedro II, o logradouro abriga prédios importantes da arquitetura brasileira, como o Paço Imperial, o convento do Carmo, a Capela Imperial e a Igreja de Nossa Senhora do Carmo. Depois da proclamação da República passou a chamar-se Praça 15 de Novembro. Um dos destaques da praça é o Chafariz da Pirâmide, mandado construir por Gomes Freire de Andrade, o Conde de Bobadela, em 1747, só ficando pronto em 1752. Foi removido para junto do cais construído no vice-reinado de D. Luís de Vasconcelos e Souza, por volta de 1779, e passou por uma reforma feita por Mestre Valentim, que acrescentou adornos novos e mais vistosos (como as armas do vice-rei e a inscrição latina numa lápide). Pelo chafariz jorrava água fresca da fonte da Carioca para o povo e marinheiros.
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1865-01-01,1860,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,1 x 37,4 cm",Centro,circa,,1860/1870,"37,4","27,1"
001ACL019066,Cascatinha da Tijuca,"Cascatinha da Tijuca (anteriormente conhecida como Cascatinha Taunay), localizada no Parque Nacional da Tijuca, a maior floresta urbana do mundo, na qual está inserida a Floresta da Tijuca. A Tijuca foi uma das áreas em que os primeiros colonizadores estabeleceram suas lavouras de café ou engenhos de açúcar, como o governador Salvador Correia de Sá. Por volta da década de 1850, o major Manuel Archer foi incumbido de reflorestar a área, em grande parte devastada pelas lavouras, começando aí a formação do parque. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1865-01-01,1860,1870,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 23,9 x 18,7 cm",Tijuca,circa,,1860/1870,"18,7","23,9"
