id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,accurate_date,image_width,image_height,img_hd,img_sd,a,lat,lng,height,heading,tilt,fov,geometry,portals_id,portals_url,wikidata_id,wikidata_ims_id,wikidata_image,wikidata_depict,omeka_url
001AAN005146,Vista da enseada de Botafogo e Pão de Açúcar a partir do Corcovado,"Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,,1905-01-01,1915-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 8,3 x 14,1 cm  sp: 9,5 x 14,5 cm  ss: 24,5 x 36 cm",Morro do Corcovado,False,"14,1","8,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005146.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/001AAN005146.jpg,,-22.951872,-43.210458,714.68,92.06,87.69,43.4,"POLYGON ((-43.21045834765035 -22.95187215027292, -43.00368723171935 -22.88372438146816, -42.9974170168901 -22.90271563134785, -42.99319626088036 -22.92218147057019, -42.99106646393336 -22.94193459826933, -42.99104904405575 -22.96178486718972, -42.99314509602394 -22.98154111143191, -42.99733534521971 -23.00101298719485, -43.0035802981081 -23.02001280881331, -43.00930866638588 -23.0332811351484, -43.21045834765035 -22.95187215027292))",79148.0,http://acervos.ims.com.br/portals/#/detailpage/79148,http://www.wikidata.org/entity/Q65620110,,,,
001AAN005147,Vista do Pão de Açúcar,"O Pão de Açúcar visto da entrada da Baía de Guanabara. À esquerda, a antiga Escola Militar, já reformada, juntamente com outros pavilhões da Exposição de 1908 na praia Vermelha. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,,1905-01-01,1915-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 8,3 x 14,1 cm  sp: 9,5 x 14,5 cm  ss: 24,5 x 36 cm",Baía de Guanabara,False,"14,1","8,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005147.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/001AAN005147.jpg,,-22.948836,-43.136688,21.77,-88.84,97.64,44.4,"POLYGON ((-43.13668773653035 -22.94883628334467, -43.14033359189711 -22.95012821582977, -43.14045354792618 -22.94979292219795, -43.14053723636627 -22.94944841597194, -43.14058385151719 -22.94909801499254, -43.14059294473407 -22.94874509384528, -43.14056442873706 -22.94839305136013, -43.14049857844069 -22.94804527787865, -43.14039602829516 -22.94770512260385, -43.14027363761681 -22.94740921440835, -43.13668773653035 -22.94883628334467))",79172.0,http://acervos.ims.com.br/portals/#/detailpage/79172,http://www.wikidata.org/entity/Q65620111,,,http://www.wikidata.org/entity/Q224101 Baía de Guanabara,
001AAN005148,Entrada da Barra,"A entrada da Barra vista da Baía de Guanabara com Corcovado ao fundo. À esquerda, o forte de Santa Cruz. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,,1905-01-01,1915-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 8,3 x 14,1 cm  sp: 9,5 x 14,5 cm  ss: 24,5 x 36 cm",Baía de Guanabara,False,"14,1","8,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005148.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/001AAN005148.jpg,,-22.931038,-43.139699,18.01,-116.25,95.43,42.4,"POLYGON ((-43.13969857499995 -22.93103810400006, -43.14234001947374 -22.93368810514749, -43.14260933601071 -22.93343689796054, -43.14285061884312 -22.93316258892257, -43.14306154434625 -22.93286781991148, -43.14324008130772 -22.93255542983794, -43.14338451048484 -22.93222842730025, -43.14349344115539 -22.93188996160578, -43.14356582450307 -22.93154329243765, -43.14358932044225 -22.93135526033334, -43.13969857499995 -22.93103810400006))",79149.0,http://acervos.ims.com.br/portals/#/detailpage/79149,http://www.wikidata.org/entity/Q65620112,,,http://www.wikidata.org/entity/Q224101 Baía de Guanabara,
001AAN005149,Vista do Pão de Açúcar,"O Pão de Açúcar visto da entrada da Baía de Guanabara. À esquerda, a antiga Escola Militar, já reformada, juntamente com outros pavilhões da Exposição de 1908 na praia Vermelha. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,,1905-01-01,1915-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 8,3 x 14,1 cm  sp: 9,5 x 14,5 cm  ss: 24,5 x 36 cm",Baía de Guanabara,False,"14,1","8,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005149.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/001AAN005149.jpg,,-22.95204,-43.133404,5.25,-80.41,98.57,43.2,"POLYGON ((-43.13340404671221 -22.9520403139632, -43.13722523621411 -22.95278827754903, -43.1372864478038 -22.95243978593956, -43.13731026941863 -22.95208744763795, -43.13729647193438 -22.95173465587141, -43.13724518852079 -22.95138480820777, -43.13715691334787 -22.95104127383547, -43.13703249681589 -22.95070736111781, -43.13687313735544 -22.9503862857339, -43.13674628961921 -22.95017794507176, -43.13340404671221 -22.9520403139632))",79173.0,http://acervos.ims.com.br/portals/#/detailpage/79173,http://www.wikidata.org/entity/Q65621326,,,http://www.wikidata.org/entity/Q224101 Baía de Guanabara,
001AAN005150,Baía de Guanabara,"Vista da cidade a partir da baía de Guanabara. À direita, Ilha Fiscal, as torres sineiras e a cúpula da igreja da Candelária. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,,1905-01-01,1915-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 8,3 x 14,1 cm  sp: 9,5 x 14,5 cm  ss: 24,5 x 36 cm",Baía de Guanabara,False,"14,1","8,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005150.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/001AAN005150.jpg,,-22.890441,-43.153183,13.68,-133.12,92.02,42.8,"POLYGON ((-43.15318348500004 -22.89044110200001, -43.15486627387408 -22.89368720042468, -43.15520354865071 -22.89351961625037, -43.15552136779021 -22.89332238375226, -43.15581667041072 -22.89309740251187, -43.15608661253177 -22.89284683935377, -43.15632859446539 -22.89257310747273, -43.15654028585247 -22.89227884318821, -43.15671964810313 -22.89196688055009, -43.15680975299205 -22.89177536720748, -43.15318348500004 -22.89044110200001))",79150.0,http://acervos.ims.com.br/portals/#/detailpage/79150,http://www.wikidata.org/entity/Q65620114,,,,
001AAN005151,Vista do Pão de Açúcar,"O Pão de Açúcar visto da entrada da Baía de Guanabara. À esquerda, a antiga Escola Militar, já reformada, juntamente com outros pavilhões da Exposição de 1908 na praia Vermelha. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,,1908-01-01,1909-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 8,3 x 14,1 cm  sp: 9,5 x 14,5 cm  ss: 24,5 x 36 cm",Baía de Guanabara,False,"14,1","8,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005151.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/001AAN005151.jpg,,-22.95533,-43.128525,5.94,-77.72,97.37,38.8,"POLYGON ((-43.12852523329806 -22.95533045597471, -43.13240140887018 -22.95577896246584, -43.13243048108899 -22.95542695845491, -43.13242194355666 -22.95507402552979, -43.13237587878722 -22.95472356262143, -43.13229273069437 -22.95437894484701, -43.13217330030535 -22.95404349100689, -43.13201873803639 -22.95372043162501, -43.13184840054349 -22.9534392434603, -43.12852523329806 -22.95533045597471))",79151.0,http://acervos.ims.com.br/portals/#/detailpage/79151,http://www.wikidata.org/entity/Q65621327,,,http://www.wikidata.org/entity/Q224101 Baía de Guanabara,
001AAN005152,Vista marítima,"Vista marítima, com cidade não identificada ao fundo. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,,1905-01-01,1915-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 8,3 x 14,1 cm / sp: 9,5 x 14,5 cm (aprox.) / st: 24,5 x 36 cm",Baía de Guanbara,False,"14,1","8,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005152.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/001AAN005152.jpg,,,,,,,,,,,,,,,
001AAN005174,Coreto,"Coreto ao centro de um parque. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,,1908-01-01,1909-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 8,3 x 14,1 cm / sp: 9,5 x 14,5 cm (aprox.) / st: 24,5 x 36 cm",Jardim Botânico - provavelmente,False,"14,1","8,3",,,,,,,,,,,,,,,,,
001AAN005175,Jardim em frente a grande edificação,"Jardim em frente a uma grande edificação. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,,1908-01-01,1909-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 8,3 x 14,1 cm / sp: 9,5 x 14,5 cm (aprox.) / st: 24,5 x 36 cm",Jardim Botânico - provavelmente,False,"14,1","8,3",,,,,,,,,,,,,,,,,
001AAN005176,Jardim em frente a grande edificação,"Jardim em frente a uma grande edificação. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,,1908-01-01,1909-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 8,3 x 14,1 cm / sp: 9,5 x 14,5 cm (aprox.) / st: 24,5 x 36 cm",Jardim Botânico - provavelmente,False,"14,1","8,3",,,,,,,,,,,,,,,,,
001AAN005200,Paisagem marítima,"Paisagem marítima com morros e cidade não identificada. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,,1908-01-01,1909-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 8,3 x 14,1 cm / sp: 9,5 x 14,5 cm (aprox.) / st: 24,5 x 36 cm",,False,"14,1","8,3",,,,,,,,,,,,,,,,,
001AAN014010,Entrada da Baía de Guanabara,"Entrada externa da baía de Guanabara, vista de Niterói, tendo ao fundo a cadeia montanhosa da cidade.",Marc Ferrez,,,,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,0 x 21,8 cm; sp: 16,0 x 21,8 cm; ss: 26,0 x 35,5 cm.",Baía de Guanabara,False,"21,8","15,0",,,,-22.941337,-43.115651,11.73,-105.85,88.22,47.0,"POLYGON ((-43.11565084364396 -22.9413371084855, -43.11867170347031 -22.94361778112121, -43.11889990259909 -22.94333412287888, -43.11909681013356 -22.9430312323302, -43.119260529885 -22.94271202659565, -43.11938948532883 -22.94237957990516, -43.1194824347804 -22.94203709398757, -43.11953848334426 -22.94168786723296, -43.11955709152263 -22.9413352629249, -43.11953808040022 -22.94098267684871, -43.11952227877406 -22.94085796049252, -43.11565084364396 -22.9413371084855))",70881.0,http://acervos.ims.com.br/portals/#/detailpage/70881,http://www.wikidata.org/entity/Q65620116,,,,
001AAN014011,Escola Militar,"A Escola Militar tem suas origens relacionadas à Escola Politécnica, antiga Escola Central, localizada no Largo de São Francisco de Paula no prédio erguido especialmente para abrigar uma escola de ensino superior. A Escola Politécnica estava ligada a Academia Real Militar, depois Escola Militar, transferida em 1812 da Casa do Trem para o Largo de São Francisco. Em 1851 passou pela primeira grande reforma, que a dividiu em duas: a Escola Militar propriamente dita e a de Aplicação, instalada provisoriamente na fortaleza de São João. Posteriormente, graças à intervenção do Ministro da Guerra Jerônimo Coelho, a Escola Militar passou a denominar-se Central, dedicada especialmente ao aperfeiçoamento científico dos seus alunos, e a de Aplicação, na Praia Vermelha, transformou-se em 1859 em Militar e de Aplicação. Em 1874, a totalidade do ensino militar passou para a escola da Praia Vermelha.",Marc Ferrez,,1875-01-01,1885-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,0 x 21,8 cm; sp: 16,0 x 21,8 cm; ss: 26,0 x 35,5 cm.",Praia Vermelha,False,"21,8","15,0",,,,-22.95559,-43.168083,28.06,68.9,93.42,46.6,"POLYGON ((-43.16808312499982 -22.95558975900001, -43.16529091821703 -22.9530738428534, -43.16503655349621 -22.95333796796822, -43.16481152746396 -22.95362377898026, -43.1646180073351 -22.95392852350153, -43.16445785695807 -22.95424926679338, -43.16433261885939 -22.95458292002506, -43.16424349938108 -22.95492627001694, -43.16419135705396 -22.95527601018196, -43.16417669431952 -22.95562877236753, -43.16417929420484 -22.95572668375188, -43.16808312499982 -22.95558975900001))",70882.0,http://acervos.ims.com.br/portals/#/detailpage/70882,http://www.wikidata.org/entity/Q65620117,,,http://www.wikidata.org/entity/Q203325 Praia Vermelha,
001AAN014013,Corcovado - Caminho do Aqueduto,"Ao que tudo indica, o caminho apresentado na imagem trata-se da estrada do Silvestre, assim batizada por causa de Silvestre Pires de Carvalho, dono de uma chácara em Santa Teresa adquirida em 1853 pelo governo para um novo reservatório a serviço da água que descia do Rio da Carioca para os chafarizes do Largo de mesmo nome. A chácara ficava no fim da rua do Aqueduto (atual Almirante Alexandrino), lugar da futura estação de trem do Corcovado. É provável que essa estrada seja um dos primeiros caminhos que levavam ao Corcovado.",Marc Ferrez,,1881-01-01,1891-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,0 x 21,8 cm; sp: 16,0 x 21,8 cm; ss: 26,0 x 35,5 cm.",Estrada do Silvestre,False,"21,8","15,0",,,,,,,,,,,70884.0,http://acervos.ims.com.br/portals/#/detailpage/70884,http://www.wikidata.org/entity/Q97772679,,,,
001AAN014015,Vista tomada do Morro do Castelo,"Vista da praça Dom Pedro II, atual XV de Novembro, e do porto da cidade, a partir do Morro do Castelo.",Marc Ferrez,,1880-01-01,1890-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,0 x 21,8 cm; sp: 16,0 x 21,8 cm; ss: 26,0 x 35,5 cm.",Centro,False,"21,8","15,0",,,,-22.906541,-43.17501,58.62,6.72,86.61,40.2,"POLYGON ((-43.17500974609336 -22.90654105654377, -43.17812595787517 -22.89447083821969, -43.17682669434991 -22.89424759918878, -43.17550993736145 -22.89414274226613, -43.17418836457414 -22.89415727700646, -43.17287469998055 -22.8942910634705, -43.17158159149594 -22.8945428135712, -43.17032148928224 -22.89491010346532, -43.16910652596826 -22.89538939687144, -43.16893283741815 -22.89546884733045, -43.17500974609336 -22.90654105654377))",70886.0,http://acervos.ims.com.br/portals/#/detailpage/70886,http://www.wikidata.org/entity/Q97772680,,,,
001AAN014016,Praça XV de Novembro,"A Praça D. Pedro II passou a ser assim chamada no Segundo Reinado. Apesar disso, a área era chamada pela população - até pelo menos o início do século XX -  Largo do Paço, por causa do palácio real, e depois imperial, mandado construir por Gomes Freire (futuro Conde de Bobadela) no século XVIII. Foi inicialmente destinado a ser sede do governo e casa dos governadores. Seus alicerces foram fincados em frente ao convento do Carmo, no lugar antes ocupado pela Casa da Moeda. A praça também já havia sido chamada Largo do Rócio e Terreiro da Polé (porque ali ficava o pelourinho, popularmente chamado polé). Em 1889, com a Proclamação da República, a praça passa definitivamente a chamar-se Praça XV de Novembro. A praça foi remodelada em 1894, ganhando um novo jardim com um monumento em homenagem à memória do General Osório, feita por Rodolfo Bernardelli.",Marc Ferrez,1897-01-01,1897-01-01,1897-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 15,0 x 21,8 cm; sp: 16,0 x 21,8 cm; ss: 26,0 x 35,5 cm.",Centro,True,"21,8","15,0",,,,-22.902714000000003,-43.173883000000004,18.83,42.79,86.63,39.2,"POLYGON ((-43.17388309505493 -22.90271367748756, -43.17234638407347 -22.89940663138486, -43.17200190341457 -22.89956130524912, -43.17167553840041 -22.89974633758344, -43.17137043197272 -22.8999599465455, -43.17108952239492 -22.90020007509399, -43.17083551495794 -22.90046441079397, -43.17061085592773 -22.90075040808182, -43.17042227615941 -22.90104723950843, -43.17388309505493 -22.90271367748756))",70887.0,http://acervos.ims.com.br/portals/#/detailpage/70887,http://www.wikidata.org/entity/Q65620358,,,http://www.wikidata.org/entity/Q2946148 Centro,
001ACL017001,"Cais Pharoux e adjacências, da Ilha das Cobras","Vista panorâmica do porto, visto da Ilha das Cobras.
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,,,,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",Praça 15,False,24,"19,2",,,,,,,,,,,,,,,,,
001ACL017002,Largo do Paço visto do morro do Castelo,"Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,,1880-01-01,1890-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",Centro,False,24,"19,2",,,,-22.908247,-43.173719,74.97,0.15,87.01,50.0,"POLYGON ((-43.17371909469376 -22.90824677790332, -43.18165883238483 -22.89244913520049, -43.17993976469675 -22.8918083459963, -43.17816081026266 -22.89132584989503, -43.17633909563309 -22.89100629189002, -43.17449215855017 -22.89085274834127, -43.1726377792939 -22.89086669739286, -43.17079380970695 -22.89104800475923, -43.16897800153431 -22.89139492501656, -43.16720783572116 -22.89190411838649, -43.16568699916593 -22.89248880300325, -43.17371909469376 -22.90824677790332))",79082.0,http://acervos.ims.com.br/portals/#/detailpage/79082,http://www.wikidata.org/entity/Q64214710,,,http://www.wikidata.org/entity/Q2942273 Igreja de Nossa Senhora do Monte do Carmo||http://www.wikidata.org/entity/Q5997836 Ilha das Cobras||http://www.wikidata.org/entity/Q56641197 Chafariz do Mestre Valentim||http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro||http://www.wikidata.org/entity/Q64364849 Praia do Peixe||http://www.wikidata.org/entity/Q64355145 Mercado Novo||http://www.wikidata.org/entity/Q64578365 Igreja de São José||http://www.wikidata.org/entity/Q63413731 Hotel de France||http://www.wikidata.org/entity/Q3361206 Paço Imperial||http://www.wikidata.org/entity/Q4902626 Convento do Carmo||http://www.wikidata.org/entity/Q2820360 Mosteiro de São Bento||http://www.wikidata.org/entity/Q10300293 Church of the Order Terceira do Carmo||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro||http://www.wikidata.org/entity/Q9627844 Arco do Teles,
