identifier,title,description,author,date,start_date,end_date,dimensions,fabrication_method,place,accurate_date,image_width,image_height,lat,lng,height,heading,tilt,fov,geometry,image
001AF001001,Copacabana,,José dos Santos Affonso,1920-01-01,1915-01-01,1925-01-01,"i: 7,9 x 12,8 cm; sp: 8,7 x 13,7 cm",GELATINA/ Prata,,False,"12,8","7,9",-22.963213,-43.18311,80.07,-169.18,83.89,51.4,"POLYGON ((-43.18311014630702 -22.96321276639027, -43.17989233054672 -22.97435291711074, -43.1810938247312 -22.97458967717853, -43.18231474208243 -22.97471686230011, -43.18354332156084 -22.97473324730314, -43.18476772826145 -22.97463867435087, -43.18597616750628 -22.97443405446379, -43.18715699854785 -22.97412135873704, -43.1882988467843 -22.97370359933873, -43.18939071340115 -22.97318480047275, -43.19042208138018 -22.97256995958688, -43.19056238873439 -22.97247564582559, -43.18311014630702 -22.96321276639027))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/001AF001001.jpg
001ALA011001,Palácio Monroe,"Palácio Monroe, inaugurado em 1906 no final da Avenida Central (atual Avenida Rio Branco) para sede da Conferência Pan-Americana do Rio de Janeiro. Reprodução, com aproveitamento parcial de material original do Pavilhão Brasileiro na Exposição Internacional de 1904 em St.Louis (EUA), que recebeu o grande prêmio do júri da exposição. Projeto de uma  comissão chefiada pelo general engenheiro Francisco Marcelino de Souza  Aguiar. Utilizado inicialmente para exposições, em 1914, funcionou temporariamente como Câmara dos Deputados e,em 1922, serviu de sede para a Comissão Executiva da Exposição do Centenário da Independência do Brasil. Entre 1925 e 1960, funcionou como Senado Federal. Foi demolido na década de 1970. No primeiro plano, à esquerda, parte do Edifício Lafond, um dos primeiros prédios de apartamentos da cidade, na esquina com a Rua Santa Luzia. À direita do palácio está o Passeio Público. Ao fundo, à esquerda, o Outeiro da Glória e, à direita, os morros de Santa Teresa (à frente) e Nova Cintra (atrás).",José dos Santos Affonso,1920-01-01,1915-01-01,1921-01-01,"i: 15,8 x 21,6 cm; sp: 16,1 x 21,9 cm",GELATINA/ Prata,Avenida Rio Branco; Centro,False,"21,6","15,8",-22.911182999999998,-43.175168,47.6,-175.68,94.68,50.0,"POLYGON ((-43.17516798500002 -22.91118278500023, -43.17378883121463 -22.91454829845542, -43.1741536121049 -22.91465660842872, -43.17452816270934 -22.91473146275901, -43.17490887563461 -22.91477214050232, -43.17529208412232 -22.91477824987891, -43.17567409737283 -22.91474973204748, -43.17605123610097 -22.91468686167203, -43.1764198679806 -22.91459024427587, -43.17677644263645 -22.91446081040829, -43.17708049631032 -22.91431920933076, -43.17516798500002 -22.91118278500023))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001ALA011001.jpg
001ALA011002,Teatro Municipal,"O Teatro Municipal do Rio de Janeiro foi inaugurado em 14 de julho de 1909, 4 anos e meio após o início de sua construção, nos primeiros dias de janeiro de 1905. Projetado pelo engenheiro Francisco de Oliveira Passos, filho do prefeito do Rio, Francisco Pereira Passos (1836 - 1913), e por Albert Guilberg, foi inspirado no Teatro da Ópera de Paris. O prédio é um dos mais bonitos e imponentes da cidade e sua história mistura-se com a trajetória cultural do Brasil. Artistas de renome como os irmãos Rodolfo Bernardelli (1852 – 1931) e Henrique Bernardelli (1857 – 1936), Eliseu Visconti (1866 – 1944) e Rodolfo Amoedo (1857 – 1941) participaram da decoração do teatro. Considerado uma das mais importantes salas de espetáculos da América do Sul, ao longo de seus 108 anos recebeu grandes artistas nacionais e internacionais, como as cantoras Bidu Sayão (1902 – 1999), Maria Callas (1923 – 1977) e Renalta Tebaldi (1922 – 2004); os maestros Arturo Toscanini (1867 – 1957), Igor Stravinsky (1882 – 1971) e Heitor Villa-Lobos (1887 – 1959); a atriz Sarah Bernhardt (1844 – 1923) e os bailarinos Margot Fonteyn (1919 – 1991), Rudolf Nureyev (1938 – 1993), Ana Botafogo (1957-) e Mikhail Baryshnikov (1948-); além de importantes personalidades como o papa Francisco (1936-) e o ex-presidente dos Estados Unidos, Barack Obama (1961-).
À direita a Avenida Rio Branco (antiga Avenida Central) e, à esquerda, edificações nas faldas do Morro de Santo Antonio.",José dos Santos Affonso,1920-01-01,1915-01-01,1921-01-01,"i: 15,8 x 22,0 cm; sp: 16,3 x 22,4 cm",GELATINA/ Prata,Cinelândia,False,"22,0","15,8",-22.910016,-43.175332,15.36,-45.81,90.71,50.0,"POLYGON ((-43.17533165721228 -22.91001633390647, -43.17901994636068 -22.90883380893647, -43.178876349491 -22.90850650500239, -43.17869861643385 -22.90819374176125, -43.17848845902239 -22.90789853118333, -43.17824790130393 -22.90762371618433, -43.17797926004277 -22.90737194325126, -43.17768512240617 -22.90714563696044, -43.17736832104825 -22.90694697663259, -43.17703190683201 -22.90677787534995, -43.17671902216906 -22.90665370121507, -43.17533165721228 -22.91001633390647))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001ALA011002.jpg
001ALA011003,Avenida Rio Branco,"Vista geral da Avenida Rio Branco (antiga Avenida Central, até 1912), em direção à Praça Mauá. À esquerda, na altura da bifurcação com a Rua Miguel Couto (antiga dos Ourives), esquina da Rua do Rosário, está a Igreja de Nossa Senhora da Conceição e Boa Morte. Projetada pelo brigadeiro português José Fernandes Pinto Alpoim, levou longos 100 anos para ser concluída: iniciada em 1735, só foi definitivamente terminada em 1835. À direita, no primeiro plano, na esquina com a Rua do Ouvidor, o magazine Colombo, primeira casa comercial da avenida. No mesmo lado, entre as duas torres, a cúpula da Igreja da Candelária. ",José dos Santos Affonso,1920-01-01,1915-01-01,1921-01-01,"i: 21,9 x 15,9 cm; sp: 22,2 x 16,2 cm",GELATINA/ Prata,Centro,False,"15,9","21,9",-22.904322,-43.178093,30.2,-1.97,91.94,50.0,"POLYGON ((-43.17809338455737 -22.90432219960969, -43.17986437802525 -22.90111610679909, -43.17951470816865 -22.90097164330312, -43.1791513511999 -22.90085944676127, -43.17877780621193 -22.90078059760641, -43.17839767038397 -22.90073585514038, -43.17801460434889 -22.9007256502237, -43.17763229695012 -22.90075008112755, -43.17725442972733 -22.90080891258754, -43.17688464147231 -22.90090157806882, -43.17656560426192 -22.90101163704317, -43.17809338455737 -22.90432219960969))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001ALA011003.jpg
001ALA011004,Avenida Niemeyer,"A avenida Niemeyer, inaugurada oficialmente em 27 de setembro de 1920 durante visita do rei Alberto I da Bélgica (1875 – 1934) ao Brasil; com a Pedra da Gávea, localizada entre as praias de São Conrado e da Barra da Tijuca, ao fundo. ",,1920-01-01,1920-01-01,1925-01-01,"i: 15,9 x 21,9 cm; sp: 16,3 x 22,2 cm",GELATINA/ Prata,Avenida Niemeyer,False,"21,9","15,9",-23.000056,-43.241663,60.17,-103.65,87.62,50.0,"POLYGON ((-43.24166334451462 -23.00005577804537, -43.25576099437188 -23.01043212821406, -43.2567980077831 -23.00911019939039, -43.25768923687313 -23.00770107259977, -43.25842610171908 -23.00621832101393, -43.25900151001449 -23.00467622652491, -43.25940992521426 -23.00308964211863, -43.25964741966403 -23.00147384876452, -43.25971171221013 -22.99984440820172, -43.2596021899357 -22.99821701304171, -43.25935973844211 -22.99678482952431, -43.24166334451462 -23.00005577804537))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001ALA011004.jpg
001ALA011005,Pão de Açúcar visto da Urca,"Vista do Pão de Açúcar e estações do bondinho do Caminho Aéreo a partir do Morro da Urca. Em destaque à direita, a estação Urca. Ao centro e à esquerda, cadeia de morros de Niterói terminando no Forte de Nossa Senhora da Guia. Em 27 de outubro de 1912, foi inaugurado um caminho aéreo no Rio de Janeiro, entre a Praia Vermelha e o Morro da Urca, que se tornaria o mundialmente famoso Bondinho do Pão de Açúcar. Em 1º de dezembro, foi inaugurada a iluminação elétrica no caminho aéreo. O bondinho no segundo trecho, entre o Morro da Urca e o Pão de Açúcar, numa extensão de 750 metros e 396 metros de altura, começou a funcionar no dia 18 de janeiro de 1913, completando a ligação até o alto do pico do Pão de Açúcar. é um dos mais famosos cartões postais do Rio de Janeiro.",,1920-01-01,1915-01-01,1925-01-01,"i: 15,7 x 21,6 cm; sp: 16,0 x 22,0 cm",GELATINA/ Prata,Praia Vermelha,False,"21,6","15,7",-22.950948,-43.164241,227.9,75.98,93.47,50.0,"POLYGON ((-43.16424122204654 -22.95094814440576, -43.16120605755331 -22.94868344823657, -43.16097961121834 -22.94896830124742, -43.16078457460419 -22.94927222127129, -43.16062282616146 -22.94959228151044, -43.16049592380483 -22.94992539971308, -43.16040508990226 -22.95026836785317, -43.16035119949412 -22.95061788302216, -43.16033477185609 -22.95097057923552, -43.16035596548741 -22.95132305984746, -43.16040623090527 -22.95163345009384, -43.16424122204654 -22.95094814440576))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001ALA011005.jpg
001ALA011006,Vista tirada do Pão de Açúcar,"Vista panorâmica da zona sul da cidade, a partir do Pão de Açúcar. À direita, no topo do morro da Urca, a estação do bondinho do Caminho Aéreo; acima o bairro de Botafogo e, ao fundo, a Lagoa Rodrigo de Freitas. Ao centro, entre os morros da Urca e da Babilônia, o prédio da Escola Militar seguido de outros edifícios da Praia da Saudade. À esquerda, a praia do Leme seguida da praia e do bairro de Copacabana. No horizonte, o Morro Dois Irmãos e a Pedra da Gávea.",,1920-01-01,1915-01-01,1925-01-01,"i: 16,0 x 21,9 cm; sp: 16,3 x 22,2 cm",GELATINA/ Prata,Urca,False,"21,9","16,0",-22.950741,-43.158302,356.88,-126.49,85.74,50.0,"POLYGON ((-43.15830248099976 -22.950740678, -43.19176125472706 -23.0074451919903, -43.19763789488799 -23.00415212624717, -43.20313526551327 -23.00034452297594, -43.20820039783554 -22.99605909331983, -43.21278450403773 -22.9913371516846, -43.21684344739869 -22.98622421618686, -43.22033816693061 -22.98076956862483, -43.22323505243576 -22.97502577827375, -43.22550626641503 -22.96904819415298, -43.22698210610761 -22.96358503407951, -43.15830248099976 -22.950740678))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001ALA011006.jpg
001ALA011007,Pão de Açúcar,"Estação do Pão de Açúcar e bondinho do Caminho Aéreo, ponto final do trecho que se inicia no Morro da Urca. Este segundo trecho foi construído por iniciativa dos industriais Augusto Ferreira Ramos e Manuel Galvão. O projeto foi  do engenheiro Fredolino Cardoso 
Em 27 de outubro de 1912, foi inaugurado um caminho aéreo no Rio de Janeiro, entre a Praia Vermelha e o Morro da Urca, que se tornaria o mundialmente famoso Bondinho do Pão de Açúcar. Em 1º de dezembro, foi inaugurada a iluminação elétrica no caminho aéreo. O bondinho no segundo trecho, entre o Morro da Urca e o Pão de Açúcar, numa extensão de 750 metros e 396 metros de altura, começou a funcionar no dia 18 de janeiro de 1913, completando a ligação até o alto do pico do Pão de Açúcar. é um dos mais famosos cartões postais do Rio de Janeiro.",,1920-01-01,1915-01-01,1925-01-01,"i: 21,9 x 15,9 cm; sp: 22,2 x 16,2 cm",GELATINA/ Prata,Praia Vermelha,False,"15,9","21,9",-22.949427,-43.156805,381.77,106.93,120.63,50.0,"POLYGON ((-43.15680483412169 -22.94942686360016, -43.15293708457406 -22.94892160456421, -43.15290192306399 -22.94927313704135, -43.15290434859313 -22.94962615044505, -43.15294433809546 -22.94997724506157, -43.15302150673697 -22.95032303962981, -43.15313511161091 -22.95066020390585, -43.15328405888192 -22.950985490737, -43.15346691431105 -22.95129576733661, -43.15368191706037 -22.95158804545823, -43.15389835129564 -22.95183045840626, -43.15680483412169 -22.94942686360016))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001ALA011007.jpg
001ALA011009,Crepúsculo na Avenida Niemeyer,"A Avenida Niemeyer foi cortada pela Companhia Via Férrea Sapucaí para dar lugar a uma ferrovia (nunca construída), que ligaria o bairro de Botafogo a Angra dos Reis. Via à beira-mar, no sopé do morro, ladeada por coqueiros esparsos e com a Pedra da Gávea ao fundo. Pode-se ver um homem observando o fotógrafo, apoiado na mureta. Apresenta postes com fiação elétrica.",,1920-01-01,1915-01-01,1925-01-01,"i: 16,0 x 21,9 cm; sp: 16,3 x 22,2 cm",GELATINA/ Prata,Leblon,False,"21,9","16,0",-23.000157,-43.241884000000006,44.31,-99.29,96.31,50.8,"POLYGON ((-43.24188367599999 -23.00015718600001, -43.24509848960288 -23.00220252640635, -43.24530080062149 -23.00190262052699, -43.24547020158946 -23.00158590529346, -43.24560506126218 -23.00125543095383, -43.24570408108858 -23.00091438024572, -43.24576630770845 -23.00056603774138, -43.24579114212392 -23.00021375821289, -43.24577834545756 -22.99986093432213, -43.24572804124156 -22.99951096394701, -43.24564071421692 -22.99916721745837, -43.24563873694513 -22.99916088133417, -43.24188367599999 -23.00015718600001))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001ALA011009.jpg
001ALA011011,Copacabana e Avenida Delfim Moreira,Copacabana é um dos mais emblemáticos bairros do Rio de Janeiro e Delfim Moreira é o nome da avenida da orla do Leblon.,,1920-01-01,1915-01-01,1925-01-01,"i: 16,0 x 22,0 cm; sp: 16,3 x 22,2 cm",GELATINA/ Prata,Zona Sul,False,"22,0","16,0",-22.944934,-43.196427,372.79,-177.14,81.97,50.0,"POLYGON ((-43.1964270246585 -22.94493405483323, -43.17755093393142 -22.98764178440053, -43.1821889737007 -22.98913986703047, -43.18696426784107 -22.99021209079033, -43.1918307848336 -22.99084811934611, -43.19674161111443 -22.99104182120865, -43.20164940466363 -22.99079132902182, -43.20650685278731 -22.99009905761954, -43.2112671296126 -22.98897168067477, -43.2158843488184 -22.98742006616925, -43.21983243028438 -22.9856967054078, -43.1964270246585 -22.94493405483323))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001ALA011011.jpg
001ALA011012,Praia de Botafogo,"A Praia de Botafogo foi primeiro chamada pelos franceses de ""Le Lac"" - o Lago. Os portugueses deram o nome de Francisco Velho, um dos companheiros de Estácio de Sá no Morro Cara de Cão, que se estabeleceu na praia e começou ali uma lavoura. Por volta de 1641 passou a chamar-se Praia de Botafogo por causa de João de Souza Botafogo, que ali manteve residência depois que chegou ao Brasil fugindo de perseguições políticas em Portugal.  Até o século XVIII o bairro era praticamente inabitado, e eram dois os caminhos que levavam à Praia: o Caminho Velho, atual Rua Senador Vergueiro, e o Caminho Novo, atual Rua Marquês de Abrantes. ",,1920-01-01,1915-01-01,1925-01-01,"i: 16,1 x 21,8 cm; sp: 16,4 x 22,1 cm",GELATINA/ Prata,Botafogo,False,"21,8","16,1",-22.945356,-43.193435,299.84,89.92,84.94,50.0,"POLYGON ((-43.19343466987335 -22.94535614676973, -43.14578016812405 -22.92480908173977, -43.14382210747327 -22.92920942132706, -43.14234167230229 -22.93376531799751, -43.14135316438124 -22.93843290944653, -43.14086615281815 -22.94316725344529, -43.14088538001434 -22.94792276030227, -43.14141071398752 -22.9526536317368, -43.14243714759887 -22.95731430194489, -43.14395484477009 -22.96185987660986, -43.14570465144707 -22.96576833128151, -43.19343466987335 -22.94535614676973))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001ALA011012.jpg
001ALA011013,"Praia da Saudade, vista tomada da Urca","A Praia da Saudade ficava localizada no que é hoje a entrada do bairro da Urca, no Rio de Janeiro. Na década de 1930,  foi totalmente aterrada para a construção do Iate Clube do Rio de Janeiro.",,1920-01-01,1915-01-01,1925-01-01,"i: 15,9 x 21,9 cm; sp:16,3 x 22,2 cm",GELATINA/ Prata,Urca,False,"21,9","15,9",-22.951625,-43.165278,222.1,-103.59,80.74,51.8,"POLYGON ((-43.16527815645083 -22.95162543381342, -43.18670967260302 -22.96787461118651, -43.18833611651007 -22.96586200937396, -43.18974042977078 -22.96371230314942, -43.19090909503302 -22.96144620138212, -43.19183086678194 -22.95908553315321, -43.19249687927952 -22.95665303732692, -43.19290073150658 -22.95417214339632, -43.19303854830618 -22.95166674572062, -43.19290901715893 -22.94916097333313, -43.19251340025708 -22.94667895753958, -43.19240111144853 -22.94618106349633, -43.16527815645083 -22.95162543381342))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001ALA011013.jpg
001ALA011014,Botafogo visto do Pão de Açúcar,"Vista panorâmica da enseada e do bairro de Botafogo a partir do Pão de Açúcar. No horizonte, em destaque próximo à lua, o Pico do Corcovado.",,1920-01-01,1915-01-01,1925-01-01,"i: 16,0 x 21,9 cm; sp: 16,3 x 22,2 cm",GELATINA/ Prata,Botafogo,False,"21,9","16,0",-22.949487,-43.156698,415.36,-88.29,88.58,50.0,"POLYGON ((-43.15669751083364 -22.94948709117765, -43.33187289073341 -23.01878393197035, -43.33839778337911 -23.00263945379606, -43.34317075621694 -22.98598388506199, -43.34614645321602 -22.96897778552579, -43.34729688154096 -22.95178503282189, -43.34661165546674 -22.93457124050327, -43.34409806969808 -22.91750216174543, -43.33978100241733 -22.90074209412771, -43.33370265001764 -22.88445230080409, -43.32686845567903 -22.87049407527683, -43.15669751083364 -22.94948709117765))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001ALA011014.jpg
001ALA011015,Copacabana e Leme,"Vista noturna das praias de Copacabana e Leme, ao centro da imagem, em primeiro plano, o obelisco comemorativo da inauguração da Avenida Atlântica, em  22 de julho de 1919.",,1920-01-01,1919-01-01,1925-01-01,"i: 16,0 x 21,9 cm; sp: 16,3 x 22,2 cm",GELATINA/ Prata,Copacabana,False,"21,9","16,0",-22.979945,-43.189606,8.71,33.28,92.76,50.0,"POLYGON ((-43.18960644600002 -22.97994515400002, -43.1890437286371 -22.97638537316358, -43.18866745181914 -22.97645329289893, -43.18830021732966 -22.97655484032509, -43.18794556159253 -22.97668903755929, -43.18760689992761 -22.97685459230385, -43.18728749366736 -22.97704991028803, -43.18699041875481 -22.97727311061746, -43.1867185361249 -22.97752204388336, -43.1864744641543 -22.97779431285748, -43.18628276518728 -22.97805380517407, -43.18960644600002 -22.97994515400002))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001ALA011015.jpg
001ALA011016,Praia de Botafogo,"Vista noturna da Praia de Botafogo, a partir do Morro da Viúva. No centro da imagem pode-se ver a torre da Igreja Imaculada Conceição. No horizonte, a Pedra da Gávea e o Pico do Corcovado iluminado",,1920-01-01,1915-01-01,1925-01-01,"i: 15,7 x 21,7 cm; sp: 16,4 x 22,0 cm",GELATINA/ Prata,Botafogo,False,"21,7","15,7",-22.942685,-43.175359,47.25,-110.4,93.59,50.0,"POLYGON ((-43.17535853282676 -22.94268536679153, -43.17810161263921 -22.94524650483582, -43.17836100518921 -22.94498657212164, -43.17859148081891 -22.94470447743699, -43.17879082000326 -22.94440293763757, -43.17895710313154 -22.94408485683634, -43.17908872898914 -22.94375329843077, -43.17918443017107 -22.94341145559657, -43.17924328527919 -22.94306262053235, -43.17926472778589 -22.9427101527514, -43.17925220484059 -22.9423965422915, -43.17535853282676 -22.94268536679153))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001ALA011016.jpg
