dcterms:identifier,dcterms:title,dcterms:description,dcterms:creator,dcterms:created,dcterms:temporal,dcterms:available,dcterms:type,dcterms:rights,dcterms:bibliographicCitation,dcterms:source,dcterms:hasVersion,latitude,longitude,schema:polygon,foaf:depicts,schema:width,schema:height,media,item_sets,dcterms:date,item_set
001AAN005151,Vista do Pão de Açúcar,"O Pão de Açúcar visto da entrada da Baía de Guanabara. À esquerda, a antiga Escola Militar, já reformada, juntamente com outros pavilhões da Exposição de 1908 na praia Vermelha. 
Fotografia integra ""Álbum de amador navegante "", formado por 200 fotografias, que retratam uma viagem de navio pelo Brasil e por outros países da América do Sul e Central.",Anônimo,,1908/1909,1908/1909,FOTOGRAFIA/ Papel,,,http://acervos.ims.com.br/portals/#/detailpage/79151 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65621327 Wikidata,-22.95533,-43.128525,"POLYGON ((-43.12852523329806 -22.95533045597471, -43.13240140887018 -22.95577896246584, -43.13243048108899 -22.95542695845491, -43.13242194355666 -22.95507402552979, -43.13237587878722 -22.95472356262143, -43.13229273069437 -22.95437894484701, -43.13217330030535 -22.95404349100689, -43.13201873803639 -22.95372043162501, -43.13184840054349 -22.9534392434603, -43.12852523329806 -22.95533045597471))",http://www.wikidata.org/entity/Q224101 Baía de Guanabara,14.1,8.3,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AAN005151.jpg,all||views||smapshot,,
001ACL017002,Largo do Paço visto do morro do Castelo,"Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,,1880/1890,1880/1890,FOTOGRAFIA/ Papel,,,http://acervos.ims.com.br/portals/#/detailpage/79082 Instituto Moreira Salles,http://www.wikidata.org/entity/Q64214710 Wikidata,-22.908247,-43.173719,"POLYGON ((-43.17371909469376 -22.90824677790332, -43.18165883238483 -22.89244913520049, -43.17993976469675 -22.8918083459963, -43.17816081026266 -22.89132584989503, -43.17633909563309 -22.89100629189002, -43.17449215855017 -22.89085274834127, -43.1726377792939 -22.89086669739286, -43.17079380970695 -22.89104800475923, -43.16897800153431 -22.89139492501656, -43.16720783572116 -22.89190411838649, -43.16568699916593 -22.89248880300325, -43.17371909469376 -22.90824677790332))",http://www.wikidata.org/entity/Q4902626 Convento do Carmo||http://www.wikidata.org/entity/Q64364849 Praia do Peixe||http://www.wikidata.org/entity/Q64355145 Mercado Novo||http://www.wikidata.org/entity/Q2820360 Mosteiro de São Bento||http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro||http://www.wikidata.org/entity/Q10300293 Igreja da Ordem Terceira do Carmo||http://www.wikidata.org/entity/Q56641197 Chafariz do Mestre Valentim||http://www.wikidata.org/entity/Q63413731 Hotel de France||http://www.wikidata.org/entity/Q3361206 Paço Imperial||http://www.wikidata.org/entity/Q5997836 Ilha das Cobras||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro||http://www.wikidata.org/entity/Q2942273 Igreja de Nossa Senhora do Monte do Carmo||http://www.wikidata.org/entity/Q9627844 Arco do Teles||http://www.wikidata.org/entity/Q64578365 Igreja de São José,24,19.2,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001ACL017002.jpg,all||views,,
001ACL017006,"Largo de São Francisco, em destaque, a real Academia Militar","A Academia que vemos ao centro foi criada em 1810 a partir de parte da obra inacabada da Sé da cidade, que começou a ser levantada em 1750. O próprio prédio militar só ficou pronto entre 1820 e 1830. Destinado a abrigar instituições educacionais do país, nos anos subseqüentes o espaço foi usado pela Escola Militar (1842), Escola Politécnica (1874) e durante todo o século XX e XXI pelo IFCS-UFRJ (Instituto de Filosofia e Ciências Sociais da Universidade Federal do Rio de Janeiro. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,,1860/1870,1860/1870,FOTOGRAFIA/ Papel,,,http://acervos.ims.com.br/portals/#/detailpage/76243 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65620119 Wikidata,-22.904689,-43.180573,"POLYGON ((-43.18057255153133 -22.90468935943758, -43.18161721726765 -22.90815554479747, -43.18198102176746 -22.90804453211528, -43.18233126092524 -22.90790120654799, -43.18266456155038 -22.90772694849912, -43.18297771362575 -22.9075234362846, -43.18326770122761 -22.90729262996521, -43.18353173157445 -22.90703675246526, -43.18376726192454 -22.90675826815945, -43.18397202406341 -22.90645985913451, -43.18412668277415 -22.90618003927195, -43.18057255153133 -22.90468935943758))",http://www.wikidata.org/entity/Q12117134 Largo São Francisco,24,19.2,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001ACL017006.jpg,all||views,,
001ACL017018,"Cemitério São João Batista, Botafogo e Pão de Açúcar, da chácara do sr. Rocha","Botafogo, centro açucareiro no século XVIII, fazia parte da freguesia de São João Batista da Lagoa. Na foto vemos a rua General Polidoro, uma das primeiras do bairro, aberta junto ao Morro da Quinta do Vigário Geral (propriedade do padre Clemente de Matos). À General Polidoro foram acrescidos o Caminho Novo de São Joaquim (atual Voluntários da Pátria), em 1826; a rua Real Grandeza, paralela à moldura da foto; a rua de Todos os Santos (atual Mena Barreto); e a rua São João Batista. O Cemitério São João Batista foi construído em 1852. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,,1861/1870,1861/1870,FOTOGRAFIA/ Papel,,,http://acervos.ims.com.br/portals/#/detailpage/79083 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65620120 Wikidata,-22.959782,-43.19318,"POLYGON ((-43.19318010575777 -22.9597817309962, -43.17524209974673 -22.94475552473223, -43.17372897465578 -22.94644682064057, -43.17240311937155 -22.94826653774825, -43.17127730688185 -22.95019715599833, -43.17036238561063 -22.952220086819, -43.16966717470267 -22.95431585197499, -43.1691983787853 -22.95646427101155, -43.16896052303971 -22.95864465549133, -43.16895590922076 -22.96083600815781, -43.16900543528575 -22.96155553562047, -43.19318010575777 -22.9597817309962))",,24,19.2,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001ACL017018.jpg,all||views,,
001ACL017022,Hotel Bennett,"Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,,1861/1871,1861/1871,FOTOGRAFIA/ Papel,,,http://acervos.ims.com.br/portals/#/detailpage/79084 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65620121 Wikidata,-22.970493,-43.280851,"POLYGON ((-43.28085126499999 -22.97049345999999, -43.28474882278126 -22.97074464155818, -43.28475679035544 -22.97039169731595, -43.28472714567028 -22.97003973356164, -43.28466017451027 -22.96969213987776, -43.28455652211989 -22.96935226373504, -43.28442232395219 -22.96903398678019, -43.28085126499999 -22.97049345999999))",http://www.wikidata.org/entity/Q14942956 Tijuca Forest,19.2,24.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001ACL017022.jpg,all||views,,
001AE001001,Palácio Monroe,Vista do Palácio Monroe com morro da Glória ao fundo.,,,1906/1916,1906/1916,REPRODUÇÃO FOTOMECÂNICA/ Papel,,,http://acervos.ims.com.br/portals/#/detailpage/79128 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65621328 Wikidata,-22.9111,-43.175209,"POLYGON ((-43.17520894078682 -22.91110016812866, -43.17481410931315 -22.9146790187645, -43.17519685322667 -22.91469743235355, -43.17557971355924 -22.91468120140452, -43.17595900286521 -22.91463048224269, -43.17633106810075 -22.91454576335965, -43.17669232581537 -22.91442786070732, -43.17703929667248 -22.91427790983755, -43.17710935982974 -22.91424282181658, -43.17520894078682 -22.91110016812866))",http://www.wikidata.org/entity/Q2946148 Centro,23.6,17.3,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AE001001.jpg,all||views||smapshot,,
001AE001002,Praia de Botafogo e Corcovado,Vista da praia de Botafogo com Pão de Açúcar e pedra da Gávea ao fundo.,,,1906/1916,1906/1916,REPRODUÇÃO FOTOMECÂNICA/ Papel,,,http://acervos.ims.com.br/portals/#/detailpage/79127 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65620134 Wikidata,-22.942173,-43.17563,"POLYGON ((-43.17563033409676 -22.94217298002408, -43.18977051975894 -22.95220647071752, -43.19077035710574 -22.95088180886563, -43.19162435969992 -22.94947327773492, -43.19232430624412 -22.94799444464894, -43.19286346003949 -22.94645955364251, -43.19323663370319 -22.94488338820459, -43.19344023893495 -22.9432811288419, -43.19347232086027 -22.94166820683733, -43.19333257662797 -22.94006015561344, -43.19331822503062 -22.93996061258753, -43.17563033409676 -22.94217298002408))",http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),25.8,17.3,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AE001002.jpg,all||views||smapshot,,
001AE001003,Vista da baía de Guanabara,Panorama da cidade do Rio com Pão de Açúcar ao fundo.,,,1906/1916,1906/1916,REPRODUÇÃO FOTOMECÂNICA/ Papel,,,http://acervos.ims.com.br/portals/#/detailpage/79126 Instituto Moreira Salles,http://www.wikidata.org/entity/Q97772920 Wikidata,-22.945007,-43.196355,"POLYGON ((-43.19635452359594 -22.9450074899591, -43.14587588010345 -22.89329023479243, -43.14061520952006 -22.89809552035671, -43.13589078325673 -22.90335253062894, -43.13174812034393 -22.90901068719626, -43.12822715767252 -22.91501554563162, -43.12536186382909 -22.92130931802964, -43.12317990967914 -22.92783142791485, -43.12170239895666 -22.93451909224036, -43.12094366156594 -22.94130792492591, -43.12091111171779 -22.94813255616484, -43.12160517241396 -22.95492726156618, -43.12301926716449 -22.96162659508873, -43.12513987917961 -22.9681660196734, -43.12794667762562 -22.97448252948749, -43.13141270988044 -22.9805152577614, -43.13550465807426 -22.98620606432371, -43.13706637146322 -22.98809370564982, -43.19635452359594 -22.9450074899591))",,40.9,18.3,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AE001003.jpg,all||views||smapshot,,
001AF001001,Copacabana,,José dos Santos Affonso,,1915/1925,1915/1925,REPRODUÇÃO FOTOMECÂNICA/ Papel,,,http://acervos.ims.com.br/portals/#/detailpage/79090 Instituto Moreira Salles,http://www.wikidata.org/entity/Q97772880 Wikidata,-22.963213,-43.18311,"POLYGON ((-43.18311014630702 -22.96321276639027, -43.17989233054672 -22.97435291711074, -43.1810938247312 -22.97458967717853, -43.18231474208243 -22.97471686230011, -43.18354332156084 -22.97473324730314, -43.18476772826145 -22.97463867435087, -43.18597616750628 -22.97443405446379, -43.18715699854785 -22.97412135873704, -43.1882988467843 -22.97370359933873, -43.18939071340115 -22.97318480047275, -43.19042208138018 -22.97256995958688, -43.19056238873439 -22.97247564582559, -43.18311014630702 -22.96321276639027))",,12.8,7.9,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AF001001.jpg,all||views||smapshot,,
001ALA011001,Palácio Monroe,"Palácio Monroe, inaugurado em 1906 no final da Avenida Central (atual Avenida Rio Branco) para sede da Conferência Pan-Americana do Rio de Janeiro. Reprodução, com aproveitamento parcial de material original do Pavilhão Brasileiro na Exposição Internacional de 1904 em St.Louis (EUA), que recebeu o grande prêmio do júri da exposição. Projeto de uma  comissão chefiada pelo general engenheiro Francisco Marcelino de Souza  Aguiar. Utilizado inicialmente para exposições, em 1914, funcionou temporariamente como Câmara dos Deputados e,em 1922, serviu de sede para a Comissão Executiva da Exposição do Centenário da Independência do Brasil. Entre 1925 e 1960, funcionou como Senado Federal. Foi demolido na década de 1970. No primeiro plano, à esquerda, parte do Edifício Lafond, um dos primeiros prédios de apartamentos da cidade, na esquina com a Rua Santa Luzia. À direita do palácio está o Passeio Público. Ao fundo, à esquerda, o Outeiro da Glória e, à direita, os morros de Santa Teresa (à frente) e Nova Cintra (atrás).",José dos Santos Affonso,,1915/1921,1915/1921,FOTOGRAFIA/ Papel,,,http://acervos.ims.com.br/portals/#/detailpage/75589 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65620135 Wikidata,-22.911183,-43.175168,"POLYGON ((-43.17516798500002 -22.91118278500023, -43.17378883121463 -22.91454829845542, -43.1741536121049 -22.91465660842872, -43.17452816270934 -22.91473146275901, -43.17490887563461 -22.91477214050232, -43.17529208412232 -22.91477824987891, -43.17567409737283 -22.91474973204748, -43.17605123610097 -22.91468686167203, -43.1764198679806 -22.91459024427587, -43.17677644263645 -22.91446081040829, -43.17708049631032 -22.91431920933076, -43.17516798500002 -22.91118278500023))",http://www.wikidata.org/entity/Q2946148 Centro,21.6,15.8,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001ALA011001.jpg,all||views,,
001ALA011002,Teatro Municipal,"O Teatro Municipal do Rio de Janeiro foi inaugurado em 14 de julho de 1909, 4 anos e meio após o início de sua construção, nos primeiros dias de janeiro de 1905. Projetado pelo engenheiro Francisco de Oliveira Passos, filho do prefeito do Rio, Francisco Pereira Passos (1836 - 1913), e por Albert Guilberg, foi inspirado no Teatro da Ópera de Paris. O prédio é um dos mais bonitos e imponentes da cidade e sua história mistura-se com a trajetória cultural do Brasil. Artistas de renome como os irmãos Rodolfo Bernardelli (1852 – 1931) e Henrique Bernardelli (1857 – 1936), Eliseu Visconti (1866 – 1944) e Rodolfo Amoedo (1857 – 1941) participaram da decoração do teatro. Considerado uma das mais importantes salas de espetáculos da América do Sul, ao longo de seus 108 anos recebeu grandes artistas nacionais e internacionais, como as cantoras Bidu Sayão (1902 – 1999), Maria Callas (1923 – 1977) e Renalta Tebaldi (1922 – 2004); os maestros Arturo Toscanini (1867 – 1957), Igor Stravinsky (1882 – 1971) e Heitor Villa-Lobos (1887 – 1959); a atriz Sarah Bernhardt (1844 – 1923) e os bailarinos Margot Fonteyn (1919 – 1991), Rudolf Nureyev (1938 – 1993), Ana Botafogo (1957-) e Mikhail Baryshnikov (1948-); além de importantes personalidades como o papa Francisco (1936-) e o ex-presidente dos Estados Unidos, Barack Obama (1961-).
À direita a Avenida Rio Branco (antiga Avenida Central) e, à esquerda, edificações nas faldas do Morro de Santo Antonio.",José dos Santos Affonso,,1915/1921,1915/1921,FOTOGRAFIA/ Papel,,,http://acervos.ims.com.br/portals/#/detailpage/75590 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65620136 Wikidata,-22.910016,-43.175332,"POLYGON ((-43.17533165721228 -22.91001633390647, -43.17901994636068 -22.90883380893647, -43.178876349491 -22.90850650500239, -43.17869861643385 -22.90819374176125, -43.17848845902239 -22.90789853118333, -43.17824790130393 -22.90762371618433, -43.17797926004277 -22.90737194325126, -43.17768512240617 -22.90714563696044, -43.17736832104825 -22.90694697663259, -43.17703190683201 -22.90677787534995, -43.17671902216906 -22.90665370121507, -43.17533165721228 -22.91001633390647))",http://www.wikidata.org/entity/Q579694 Cinelândia,22.0,15.8,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001ALA011002.jpg,all||views,,
001ALA011003,Avenida Rio Branco,"Vista geral da Avenida Rio Branco (antiga Avenida Central, até 1912), em direção à Praça Mauá. À esquerda, na altura da bifurcação com a Rua Miguel Couto (antiga dos Ourives), esquina da Rua do Rosário, está a Igreja de Nossa Senhora da Conceição e Boa Morte. Projetada pelo brigadeiro português José Fernandes Pinto Alpoim, levou longos 100 anos para ser concluída: iniciada em 1735, só foi definitivamente terminada em 1835. À direita, no primeiro plano, na esquina com a Rua do Ouvidor, o magazine Colombo, primeira casa comercial da avenida. No mesmo lado, entre as duas torres, a cúpula da Igreja da Candelária.",José dos Santos Affonso,,1915/1921,1915/1921,FOTOGRAFIA/ Papel,,,http://acervos.ims.com.br/portals/#/detailpage/75591 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65620138 Wikidata,-22.904322,-43.178093,"POLYGON ((-43.17809338455737 -22.90432219960969, -43.17986437802525 -22.90111610679909, -43.17951470816865 -22.90097164330312, -43.1791513511999 -22.90085944676127, -43.17877780621193 -22.90078059760641, -43.17839767038397 -22.90073585514038, -43.17801460434889 -22.9007256502237, -43.17763229695012 -22.90075008112755, -43.17725442972733 -22.90080891258754, -43.17688464147231 -22.90090157806882, -43.17656560426192 -22.90101163704317, -43.17809338455737 -22.90432219960969))",http://www.wikidata.org/entity/Q2946148 Centro,15.9,21.9,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001ALA011003.jpg,all||views,,
001ALA011004,Avenida Niemeyer,"A avenida Niemeyer, inaugurada oficialmente em 27 de setembro de 1920 durante visita do rei Alberto I da Bélgica (1875 – 1934) ao Brasil; com a Pedra da Gávea, localizada entre as praias de São Conrado e da Barra da Tijuca, ao fundo.",,,1920/1925,1920/1925,FOTOGRAFIA/ Papel,,,http://acervos.ims.com.br/portals/#/detailpage/75592 Instituto Moreira Salles,http://www.wikidata.org/entity/Q97772735 Wikidata,-23.000056,-43.241663,"POLYGON ((-43.24166334451462 -23.00005577804537, -43.25576099437188 -23.01043212821406, -43.2567980077831 -23.00911019939039, -43.25768923687313 -23.00770107259977, -43.25842610171908 -23.00621832101393, -43.25900151001449 -23.00467622652491, -43.25940992521426 -23.00308964211863, -43.25964741966403 -23.00147384876452, -43.25971171221013 -22.99984440820172, -43.2596021899357 -22.99821701304171, -43.25935973844211 -22.99678482952431, -43.24166334451462 -23.00005577804537))",,21.9,15.9,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001ALA011004.jpg,all||views||smapshot,,
